frame track_id type truncated occluded alpha left top right bottom height width length x y z rotation_y score center_x center_y
7 -1 Cyclist -1 -1 -10 735.0 168.0 748.0 192.0 24 13 -1 -1000 -1000 -1000 -10 0.925175 180.0 741.0
7 -1 Pedestrian -1 -1 -10 787.0 168.0 804.0 214.0 46 17 -1 -1000 -1000 -1000 -10 -0.978601 191.0 795.0
8 -1 Cyclist -1 -1 -10 772.0 169.0 818.0 220.0 51 46 -1 -1000 -1000 -1000 -10 1.886956 194.0 795.0
8 -1 Pedestrian -1 -1 -10 784.0 163.0 804.0 216.0 53 20 -1 -1000 -1000 -1000 -10 9.076647 189.0 794.0
8 -1 Cyclist -1 -1 -10 735.0 169.0 750.0 194.0 25 15 -1 -1000 -1000 -1000 -10 1.14706 181.0 742.0
8 -1 Pedestrian -1 -1 -10 805.0 174.0 818.0 211.0 37 13 -1 -1000 -1000 -1000 -10 -0.321953 192.0 811.0
8 -1 Pedestrian -1 -1 -10 760.0 160.0 781.0 218.0 58 21 -1 -1000 -1000 -1000 -10 10.423465 189.0 770.0
9 -1 Pedestrian -1 -1 -10 231.0 162.0 256.0 220.0 58 25 -1 -1000 -1000 -1000 -10 3.428517 191.0 243.0
9 -1 Pedestrian -1 -1 -10 772.0 166.0 794.0 218.0 52 22 -1 -1000 -1000 -1000 -10 0.915922 192.0 783.0
9 -1 Pedestrian -1 -1 -10 478.0 142.0 500.0 203.0 61 22 -1 -1000 -1000 -1000 -10 -0.389906 172.0 489.0
9 -1 Pedestrian -1 -1 -10 760.0 159.0 782.0 217.0 58 22 -1 -1000 -1000 -1000 -10 12.009825 188.0 771.0
9 -1 Pedestrian -1 -1 -10 788.0 162.0 806.0 216.0 54 18 -1 -1000 -1000 -1000 -10 8.996196 189.0 797.0
10 -1 Pedestrian -1 -1 -10 480.0 166.0 493.0 203.0 37 13 -1 -1000 -1000 -1000 -10 -0.933778 184.0 486.0
10 -1 Cyclist -1 -1 -10 160.0 43.0 212.0 129.0 86 52 -1 -1000 -1000 -1000 -10 -0.334575 86.0 186.0
10 -1 Pedestrian -1 -1 -10 812.0 174.0 828.0 214.0 40 16 -1 -1000 -1000 -1000 -10 -0.235041 194.0 820.0
10 -1 Pedestrian -1 -1 -10 796.0 162.0 814.0 217.0 55 18 -1 -1000 -1000 -1000 -10 7.676769 189.0 805.0
10 -1 Pedestrian -1 -1 -10 763.0 159.0 786.0 219.0 60 23 -1 -1000 -1000 -1000 -10 8.887465 189.0 774.0
10 -1 Pedestrian -1 -1 -10 218.0 162.0 245.0 224.0 62 27 -1 -1000 -1000 -1000 -10 2.41566 193.0 231.0
10 -1 Pedestrian -1 -1 -10 820.0 156.0 847.0 214.0 58 27 -1 -1000 -1000 -1000 -10 2.117686 185.0 833.0
11 -1 Car -1 -1 -10 607.0 156.0 633.0 180.0 24 26 -1 -1000 -1000 -1000 -10 1.196568 168.0 620.0
11 -1 Pedestrian -1 -1 -10 802.0 163.0 822.0 218.0 55 20 -1 -1000 -1000 -1000 -10 7.918594 190.0 812.0
11 -1 Pedestrian -1 -1 -10 773.0 156.0 798.0 221.0 65 25 -1 -1000 -1000 -1000 -10 11.930756 188.0 785.0
11 -1 Pedestrian -1 -1 -10 827.0 157.0 856.0 222.0 65 29 -1 -1000 -1000 -1000 -10 -0.939166 189.0 841.0
11 -1 Pedestrian -1 -1 -10 400.0 154.0 420.0 215.0 61 20 -1 -1000 -1000 -1000 -10 -0.209477 184.0 410.0
11 -1 Pedestrian -1 -1 -10 212.0 159.0 235.0 227.0 68 23 -1 -1000 -1000 -1000 -10 4.656631 193.0 223.0
12 -1 Pedestrian -1 -1 -10 775.0 154.0 804.0 224.0 70 29 -1 -1000 -1000 -1000 -10 8.407325 189.0 789.0
12 -1 Pedestrian -1 -1 -10 472.0 163.0 487.0 204.0 41 15 -1 -1000 -1000 -1000 -10 -0.554263 183.0 479.0
12 -1 Pedestrian -1 -1 -10 197.0 159.0 220.0 228.0 69 23 -1 -1000 -1000 -1000 -10 3.720266 193.0 208.0
12 -1 Pedestrian -1 -1 -10 804.0 154.0 832.0 220.0 66 28 -1 -1000 -1000 -1000 -10 5.159779 187.0 818.0
12 -1 Pedestrian -1 -1 -10 825.0 183.0 838.0 214.0 31 13 -1 -1000 -1000 -1000 -10 0.048426 198.0 831.0
12 -1 Pedestrian -1 -1 -10 685.0 150.0 703.0 204.0 54 18 -1 -1000 -1000 -1000 -10 -0.293734 177.0 694.0
13 -1 Pedestrian -1 -1 -10 786.0 160.0 812.0 228.0 68 26 -1 -1000 -1000 -1000 -10 9.624729 194.0 799.0
13 -1 Pedestrian -1 -1 -10 183.0 166.0 206.0 223.0 57 23 -1 -1000 -1000 -1000 -10 7.112229 194.0 194.0
13 -1 Car -1 -1 -10 601.0 158.0 636.0 181.0 23 35 -1 -1000 -1000 -1000 -10 0.390214 169.0 618.0
13 -1 Pedestrian -1 -1 -10 816.0 162.0 838.0 223.0 61 22 -1 -1000 -1000 -1000 -10 8.547293 192.0 827.0
14 -1 Pedestrian -1 -1 -10 794.0 165.0 824.0 230.0 65 30 -1 -1000 -1000 -1000 -10 8.788865 197.0 809.0
14 -1 Pedestrian -1 -1 -10 826.0 162.0 849.0 225.0 63 23 -1 -1000 -1000 -1000 -10 7.111038 193.0 837.0
14 -1 Pedestrian -1 -1 -10 214.0 176.0 239.0 223.0 47 25 -1 -1000 -1000 -1000 -10 0.656714 199.0 226.0
14 -1 Pedestrian -1 -1 -10 167.0 163.0 195.0 227.0 64 28 -1 -1000 -1000 -1000 -10 8.047792 195.0 181.0
15 -1 Pedestrian -1 -1 -10 155.0 170.0 183.0 232.0 62 28 -1 -1000 -1000 -1000 -10 9.406903 201.0 169.0
15 -1 Pedestrian -1 -1 -10 805.0 161.0 830.0 233.0 72 25 -1 -1000 -1000 -1000 -10 9.193042 197.0 817.0
15 -1 Pedestrian -1 -1 -10 817.0 162.0 850.0 234.0 72 33 -1 -1000 -1000 -1000 -10 0.647494 198.0 833.0
15 -1 Pedestrian -1 -1 -10 722.0 164.0 749.0 227.0 63 27 -1 -1000 -1000 -1000 -10 -0.016712 195.0 735.0
15 -1 Pedestrian -1 -1 -10 838.0 164.0 859.0 230.0 66 21 -1 -1000 -1000 -1000 -10 8.297146 197.0 848.0
16 -1 Pedestrian -1 -1 -10 136.0 159.0 168.0 235.0 76 32 -1 -1000 -1000 -1000 -10 8.343194 197.0 152.0
16 -1 Pedestrian -1 -1 -10 816.0 160.0 844.0 238.0 78 28 -1 -1000 -1000 -1000 -10 12.811139 199.0 830.0
16 -1 Pedestrian -1 -1 -10 372.0 167.0 393.0 229.0 62 21 -1 -1000 -1000 -1000 -10 0.392724 198.0 382.0
16 -1 Pedestrian -1 -1 -10 852.0 166.0 879.0 241.0 75 27 -1 -1000 -1000 -1000 -10 7.490861 203.0 865.0
16 -1 Pedestrian -1 -1 -10 741.0 172.0 763.0 225.0 53 22 -1 -1000 -1000 -1000 -10 2.773089 198.0 752.0
16 -1 Pedestrian -1 -1 -10 466.0 177.0 480.0 211.0 34 14 -1 -1000 -1000 -1000 -10 -0.230636 194.0 473.0
17 -1 Pedestrian -1 -1 -10 738.0 168.0 763.0 234.0 66 25 -1 -1000 -1000 -1000 -10 -0.538671 201.0 750.0
17 -1 Pedestrian -1 -1 -10 860.0 167.0 893.0 247.0 80 33 -1 -1000 -1000 -1000 -10 8.283129 207.0 876.0
17 -1 Pedestrian -1 -1 -10 827.0 165.0 859.0 244.0 79 32 -1 -1000 -1000 -1000 -10 12.20709 204.0 843.0
17 -1 Pedestrian -1 -1 -10 122.0 163.0 152.0 235.0 72 30 -1 -1000 -1000 -1000 -10 6.335275 199.0 137.0
18 -1 Cyclist -1 -1 -10 676.0 151.0 712.0 208.0 57 36 -1 -1000 -1000 -1000 -10 2.433684 179.0 694.0
18 -1 Pedestrian -1 -1 -10 931.0 217.0 941.0 242.0 25 10 -1 -1000 -1000 -1000 -10 -0.575809 229.0 936.0
18 -1 Pedestrian -1 -1 -10 361.0 167.0 380.0 226.0 59 19 -1 -1000 -1000 -1000 -10 -0.022705 196.0 370.0
18 -1 Pedestrian -1 -1 -10 875.0 166.0 906.0 242.0 76 31 -1 -1000 -1000 -1000 -10 8.530592 204.0 890.0
18 -1 Pedestrian -1 -1 -10 107.0 168.0 131.0 233.0 65 24 -1 -1000 -1000 -1000 -10 5.001578 200.0 119.0
18 -1 Pedestrian -1 -1 -10 747.0 176.0 775.0 234.0 58 28 -1 -1000 -1000 -1000 -10 1.893527 205.0 761.0
18 -1 Pedestrian -1 -1 -10 840.0 167.0 872.0 246.0 79 32 -1 -1000 -1000 -1000 -10 13.454453 206.0 856.0
18 -1 Pedestrian -1 -1 -10 461.0 170.0 478.0 214.0 44 17 -1 -1000 -1000 -1000 -10 -0.315201 192.0 469.0
18 -1 Cyclist -1 -1 -10 498.0 162.0 528.0 204.0 42 30 -1 -1000 -1000 -1000 -10 2.152128 183.0 513.0
18 -1 Pedestrian -1 -1 -10 426.0 166.0 443.0 207.0 41 17 -1 -1000 -1000 -1000 -10 1.242656 186.0 434.0
19 -1 Cyclist -1 -1 -10 662.0 152.0 712.0 197.0 45 50 -1 -1000 -1000 -1000 -10 -0.967638 174.0 687.0
19 -1 Pedestrian -1 -1 -10 892.0 167.0 925.0 247.0 80 33 -1 -1000 -1000 -1000 -10 9.488783 207.0 908.0
19 -1 Pedestrian -1 -1 -10 850.0 161.0 888.0 251.0 90 38 -1 -1000 -1000 -1000 -10 14.139007 206.0 869.0
19 -1 Pedestrian -1 -1 -10 863.0 174.0 976.0 247.0 73 113 -1 -1000 -1000 -1000 -10 -0.304347 210.0 919.0
19 -1 Pedestrian -1 -1 -10 83.0 161.0 113.0 235.0 74 30 -1 -1000 -1000 -1000 -10 6.843382 198.0 98.0
19 -1 Pedestrian -1 -1 -10 750.0 171.0 776.0 233.0 62 26 -1 -1000 -1000 -1000 -10 0.972946 202.0 763.0
20 -1 Pedestrian -1 -1 -10 909.0 158.0 942.0 252.0 94 33 -1 -1000 -1000 -1000 -10 9.927671 205.0 925.0
20 -1 Car -1 -1 -10 614.0 155.0 641.0 180.0 25 27 -1 -1000 -1000 -1000 -10 0.008998 167.0 627.0
20 -1 Cyclist -1 -1 -10 844.0 178.0 862.0 217.0 39 18 -1 -1000 -1000 -1000 -10 3.586698 197.0 853.0
20 -1 Pedestrian -1 -1 -10 455.0 166.0 472.0 207.0 41 17 -1 -1000 -1000 -1000 -10 2.074106 186.0 463.0
20 -1 Pedestrian -1 -1 -10 870.0 158.0 989.0 246.0 88 119 -1 -1000 -1000 -1000 -10 -0.992255 202.0 929.0
20 -1 Pedestrian -1 -1 -10 866.0 158.0 904.0 248.0 90 38 -1 -1000 -1000 -1000 -10 10.460589 203.0 885.0
20 -1 Cyclist -1 -1 -10 673.0 144.0 711.0 196.0 52 38 -1 -1000 -1000 -1000 -10 -0.327717 170.0 692.0
20 -1 Pedestrian -1 -1 -10 64.0 162.0 93.0 235.0 73 29 -1 -1000 -1000 -1000 -10 5.544837 198.0 78.0
21 -1 Pedestrian -1 -1 -10 337.0 158.0 360.0 220.0 62 23 -1 -1000 -1000 -1000 -10 -0.916293 189.0 348.0
21 -1 Pedestrian -1 -1 -10 694.0 138.0 708.0 172.0 34 14 -1 -1000 -1000 -1000 -10 -0.389405 155.0 701.0
21 -1 Pedestrian -1 -1 -10 418.0 161.0 432.0 198.0 37 14 -1 -1000 -1000 -1000 -10 -0.885529 179.0 425.0
21 -1 Car -1 -1 -10 608.0 153.0 638.0 179.0 26 30 -1 -1000 -1000 -1000 -10 1.588279 166.0 623.0
21 -1 Pedestrian -1 -1 -10 881.0 158.0 926.0 245.0 87 45 -1 -1000 -1000 -1000 -10 11.237976 201.0 903.0
21 -1 Pedestrian -1 -1 -10 40.0 160.0 67.0 232.0 72 27 -1 -1000 -1000 -1000 -10 7.513489 196.0 53.0
21 -1 Pedestrian -1 -1 -10 929.0 154.0 966.0 246.0 92 37 -1 -1000 -1000 -1000 -10 6.705185 200.0 947.0
21 -1 Cyclist -1 -1 -10 447.0 158.0 475.0 214.0 56 28 -1 -1000 -1000 -1000 -10 0.107716 186.0 461.0
22 -1 Pedestrian -1 -1 -10 954.0 156.0 985.0 259.0 103 31 -1 -1000 -1000 -1000 -10 10.087669 207.0 969.0
22 -1 Pedestrian -1 -1 -10 409.0 164.0 425.0 206.0 42 16 -1 -1000 -1000 -1000 -10 0.199615 185.0 417.0
22 -1 Pedestrian -1 -1 -10 5.0 148.0 45.0 246.0 98 40 -1 -1000 -1000 -1000 -10 4.161446 197.0 25.0
22 -1 Cyclist -1 -1 -10 859.0 180.0 878.0 220.0 40 19 -1 -1000 -1000 -1000 -10 1.648717 200.0 868.0
22 -1 Cyclist -1 -1 -10 493.0 151.0 524.0 201.0 50 31 -1 -1000 -1000 -1000 -10 -0.049437 176.0 508.0
22 -1 Pedestrian -1 -1 -10 902.0 155.0 946.0 260.0 105 44 -1 -1000 -1000 -1000 -10 12.569347 207.0 924.0
22 -1 Pedestrian -1 -1 -10 449.0 166.0 465.0 211.0 45 16 -1 -1000 -1000 -1000 -10 3.544883 188.0 457.0
23 -1 Pedestrian -1 -1 -10 445.0 172.0 462.0 217.0 45 17 -1 -1000 -1000 -1000 -10 2.213294 194.0 453.0
23 -1 Pedestrian -1 -1 -10 977.0 160.0 1019.0 266.0 106 42 -1 -1000 -1000 -1000 -10 9.446164 213.0 998.0
23 -1 Pedestrian -1 -1 -10 919.0 149.0 974.0 269.0 120 55 -1 -1000 -1000 -1000 -10 11.16762 209.0 946.0
23 -1 Pedestrian -1 -1 -10 403.0 169.0 419.0 206.0 37 16 -1 -1000 -1000 -1000 -10 1.422239 187.0 411.0
23 -1 Car -1 -1 -10 613.0 161.0 640.0 187.0 26 27 -1 -1000 -1000 -1000 -10 -0.257362 174.0 626.0
23 -1 Cyclist -1 -1 -10 864.0 181.0 900.0 229.0 48 36 -1 -1000 -1000 -1000 -10 1.600763 205.0 882.0
23 -1 Cyclist -1 -1 -10 816.0 170.0 841.0 210.0 40 25 -1 -1000 -1000 -1000 -10 0.775731 190.0 828.0
24 -1 Cyclist -1 -1 -10 878.0 193.0 902.0 231.0 38 24 -1 -1000 -1000 -1000 -10 3.872528 212.0 890.0
24 -1 Car -1 -1 -10 612.0 166.0 645.0 190.0 24 33 -1 -1000 -1000 -1000 -10 0.842088 178.0 628.0
24 -1 Pedestrian -1 -1 -10 301.0 171.0 330.0 246.0 75 29 -1 -1000 -1000 -1000 -10 0.020496 208.0 315.0
24 -1 Pedestrian -1 -1 -10 1004.0 158.0 1048.0 274.0 116 44 -1 -1000 -1000 -1000 -10 7.772515 216.0 1026.0
24 -1 Pedestrian -1 -1 -10 933.0 185.0 956.0 238.0 53 23 -1 -1000 -1000 -1000 -10 3.343706 211.0 944.0
24 -1 Pedestrian -1 -1 -10 440.0 179.0 456.0 222.0 43 16 -1 -1000 -1000 -1000 -10 1.893117 200.0 448.0
24 -1 Pedestrian -1 -1 -10 397.0 171.0 414.0 214.0 43 17 -1 -1000 -1000 -1000 -10 1.571751 192.0 405.0
24 -1 Car -1 -1 -10 753.0 187.0 799.0 220.0 33 46 -1 -1000 -1000 -1000 -10 -0.094108 203.0 776.0
24 -1 Pedestrian -1 -1 -10 948.0 163.0 994.0 278.0 115 46 -1 -1000 -1000 -1000 -10 10.486294 220.0 971.0
25 -1 Pedestrian -1 -1 -10 437.0 178.0 457.0 227.0 49 20 -1 -1000 -1000 -1000 -10 -0.338552 202.0 447.0
25 -1 Pedestrian -1 -1 -10 1030.0 159.0 1089.0 283.0 124 59 -1 -1000 -1000 -1000 -10 9.430549 221.0 1059.0
25 -1 Pedestrian -1 -1 -10 960.0 173.0 1002.0 275.0 102 42 -1 -1000 -1000 -1000 -10 0.806777 224.0 981.0
25 -1 Pedestrian -1 -1 -10 975.0 158.0 1032.0 297.0 139 57 -1 -1000 -1000 -1000 -10 11.367457 227.0 1003.0
25 -1 Cyclist -1 -1 -10 888.0 192.0 910.0 234.0 42 22 -1 -1000 -1000 -1000 -10 -0.880425 213.0 899.0
26 -1 Pedestrian -1 -1 -10 784.0 164.0 802.0 217.0 53 18 -1 -1000 -1000 -1000 -10 -0.486043 190.0 793.0
26 -1 Pedestrian -1 -1 -10 819.0 175.0 848.0 256.0 81 29 -1 -1000 -1000 -1000 -10 -0.79674 215.0 833.0
26 -1 Pedestrian -1 -1 -10 381.0 170.0 402.0 216.0 46 21 -1 -1000 -1000 -1000 -10 1.905487 193.0 391.0
26 -1 Pedestrian -1 -1 -10 1069.0 165.0 1129.0 295.0 130 60 -1 -1000 -1000 -1000 -10 7.092813 230.0 1099.0
26 -1 Pedestrian -1 -1 -10 433.0 175.0 453.0 226.0 51 20 -1 -1000 -1000 -1000 -10 3.450762 200.0 443.0
26 -1 Pedestrian -1 -1 -10 900.0 176.0 916.0 220.0 44 16 -1 -1000 -1000 -1000 -10 0.365702 198.0 908.0
26 -1 Pedestrian -1 -1 -10 910.0 183.0 927.0 228.0 45 17 -1 -1000 -1000 -1000 -10 0.342747 205.0 918.0
26 -1 Car -1 -1 -10 611.0 163.0 645.0 189.0 26 34 -1 -1000 -1000 -1000 -10 0.181647 176.0 628.0
26 -1 Pedestrian -1 -1 -10 967.0 171.0 997.0 242.0 71 30 -1 -1000 -1000 -1000 -10 0.032091 206.0 982.0
26 -1 Pedestrian -1 -1 -10 768.0 171.0 787.0 222.0 51 19 -1 -1000 -1000 -1000 -10 0.592113 196.0 777.0
26 -1 Pedestrian -1 -1 -10 966.0 204.0 982.0 246.0 42 16 -1 -1000 -1000 -1000 -10 0.815259 225.0 974.0
26 -1 Pedestrian -1 -1 -10 277.0 153.0 307.0 248.0 95 30 -1 -1000 -1000 -1000 -10 0.977538 200.0 292.0
26 -1 Cyclist -1 -1 -10 688.0 149.0 735.0 207.0 58 47 -1 -1000 -1000 -1000 -10 1.024014 178.0 711.0
26 -1 Pedestrian -1 -1 -10 1005.0 155.0 1075.0 293.0 138 70 -1 -1000 -1000 -1000 -10 8.825805 224.0 1040.0
27 -1 Car -1 -1 -10 611.0 159.0 647.0 185.0 26 36 -1 -1000 -1000 -1000 -10 -0.248885 172.0 629.0
27 -1 Pedestrian -1 -1 -10 986.0 203.0 1016.0 246.0 43 30 -1 -1000 -1000 -1000 -10 0.076062 224.0 1001.0
27 -1 Pedestrian -1 -1 -10 265.0 160.0 293.0 249.0 89 28 -1 -1000 -1000 -1000 -10 1.82992 204.0 279.0
27 -1 Cyclist -1 -1 -10 697.0 155.0 732.0 211.0 56 35 -1 -1000 -1000 -1000 -10 1.947097 183.0 714.0
27 -1 Cyclist -1 -1 -10 908.0 183.0 937.0 234.0 51 29 -1 -1000 -1000 -1000 -10 -0.534633 208.0 922.0
27 -1 Pedestrian -1 -1 -10 495.0 163.0 509.0 203.0 40 14 -1 -1000 -1000 -1000 -10 -0.674329 183.0 502.0
27 -1 Pedestrian -1 -1 -10 1111.0 151.0 1181.0 307.0 156 70 -1 -1000 -1000 -1000 -10 9.605913 229.0 1146.0
27 -1 Pedestrian -1 -1 -10 1038.0 138.0 1126.0 304.0 166 88 -1 -1000 -1000 -1000 -10 9.055918 221.0 1082.0
27 -1 Pedestrian -1 -1 -10 429.0 173.0 448.0 223.0 50 19 -1 -1000 -1000 -1000 -10 6.340642 198.0 438.0
28 -1 Pedestrian -1 -1 -10 1007.0 201.0 1022.0 243.0 42 15 -1 -1000 -1000 -1000 -10 1.978051 222.0 1014.0
28 -1 Pedestrian -1 -1 -10 424.0 173.0 441.0 221.0 48 17 -1 -1000 -1000 -1000 -10 3.775259 197.0 432.0
28 -1 Pedestrian -1 -1 -10 1176.0 155.0 1236.0 311.0 156 60 -1 -1000 -1000 -1000 -10 6.2517 233.0 1206.0
28 -1 Car -1 -1 -10 613.0 159.0 649.0 186.0 27 36 -1 -1000 -1000 -1000 -10 1.444918 172.0 631.0
28 -1 Cyclist -1 -1 -10 913.0 184.0 945.0 234.0 50 32 -1 -1000 -1000 -1000 -10 1.271967 209.0 929.0
28 -1 Pedestrian -1 -1 -10 708.0 148.0 721.0 170.0 22 13 -1 -1000 -1000 -1000 -10 -0.864512 159.0 714.0
28 -1 Cyclist -1 -1 -10 491.0 161.0 512.0 212.0 51 21 -1 -1000 -1000 -1000 -10 -0.178849 186.0 501.0
28 -1 Pedestrian -1 -1 -10 935.0 179.0 951.0 227.0 48 16 -1 -1000 -1000 -1000 -10 1.516003 203.0 943.0
28 -1 Pedestrian -1 -1 -10 1082.0 138.0 1171.0 316.0 178 89 -1 -1000 -1000 -1000 -10 9.033838 227.0 1126.0
29 -1 Car -1 -1 -10 737.0 178.0 807.0 218.0 40 70 -1 -1000 -1000 -1000 -10 0.829706 198.0 772.0
29 -1 Car -1 -1 -10 612.0 161.0 650.0 187.0 26 38 -1 -1000 -1000 -1000 -10 0.24794 174.0 631.0
29 -1 Pedestrian -1 -1 -10 700.0 136.0 726.0 203.0 67 26 -1 -1000 -1000 -1000 -10 0.214502 169.0 713.0
29 -1 Pedestrian -1 -1 -10 904.0 173.0 918.0 218.0 45 14 -1 -1000 -1000 -1000 -10 -0.527977 195.0 911.0
29 -1 Pedestrian -1 -1 -10 796.0 158.0 816.0 217.0 59 20 -1 -1000 -1000 -1000 -10 -0.808351 187.0 806.0
29 -1 Pedestrian -1 -1 -10 1201.0 194.0 1241.0 345.0 151 40 -1 -1000 -1000 -1000 -10 0.681513 269.0 1221.0
29 -1 Pedestrian -1 -1 -10 419.0 174.0 435.0 223.0 49 16 -1 -1000 -1000 -1000 -10 6.552338 198.0 427.0
29 -1 Pedestrian -1 -1 -10 1146.0 125.0 1241.0 348.0 223 95 -1 -1000 -1000 -1000 -10 8.47222 236.0 1193.0
30 -1 Car -1 -1 -10 616.0 161.0 650.0 189.0 28 34 -1 -1000 -1000 -1000 -10 1.703654 175.0 633.0
30 -1 Car -1 -1 -10 11.0 118.0 94.0 223.0 105 83 -1 -1000 -1000 -1000 -10 -0.715079 170.0 52.0
30 -1 Pedestrian -1 -1 -10 1072.0 189.0 1173.0 280.0 91 101 -1 -1000 -1000 -1000 -10 -0.686845 234.0 1122.0
30 -1 Pedestrian -1 -1 -10 412.0 174.0 433.0 230.0 56 21 -1 -1000 -1000 -1000 -10 6.329797 202.0 422.0
30 -1 Pedestrian -1 -1 -10 1060.0 212.0 1078.0 258.0 46 18 -1 -1000 -1000 -1000 -10 0.53149 235.0 1069.0
