frame track_id type truncated occluded alpha left top right bottom height width length x y z rotation_y score center_x center_y
9 -1 Car -1 -1 -10 214.0 173.0 279.0 203.0 30 65 -1 -1000 -1000 -1000 -10 10.137534 188.0 246.0
9 -1 Car -1 -1 -10 63.0 171.0 165.0 211.0 40 102 -1 -1000 -1000 -1000 -10 15.595133 191.0 114.0
10 -1 Car -1 -1 -10 198.0 174.0 264.0 206.0 32 66 -1 -1000 -1000 -1000 -10 10.050726 190.0 231.0
10 -1 Car -1 -1 -10 572.0 174.0 615.0 214.0 40 43 -1 -1000 -1000 -1000 -10 14.129934 194.0 593.0
10 -1 Car -1 -1 -10 24.0 169.0 138.0 215.0 46 114 -1 -1000 -1000 -1000 -10 16.049809 192.0 81.0
10 -1 Car -1 -1 -10 370.0 176.0 401.0 193.0 17 31 -1 -1000 -1000 -1000 -10 1.822479 184.0 385.0
10 -1 Pedestrian -1 -1 -10 376.0 163.0 403.0 190.0 27 27 -1 -1000 -1000 -1000 -10 1.14939 176.0 389.0
11 -1 Car -1 -1 -10 431.0 171.0 451.0 188.0 17 20 -1 -1000 -1000 -1000 -10 1.497509 179.0 441.0
11 -1 Car -1 -1 -10 368.0 175.0 398.0 194.0 19 30 -1 -1000 -1000 -1000 -10 6.630662 184.0 383.0
11 -1 Car -1 -1 -10 0.0 170.0 116.0 219.0 49 116 -1 -1000 -1000 -1000 -10 15.436825 194.0 58.0
11 -1 Car -1 -1 -10 574.0 173.0 617.0 216.0 43 43 -1 -1000 -1000 -1000 -10 14.837195 194.0 595.0
11 -1 Car -1 -1 -10 178.0 174.0 247.0 206.0 32 69 -1 -1000 -1000 -1000 -10 12.909538 190.0 212.0
12 -1 Car -1 -1 -10 154.0 176.0 237.0 209.0 33 83 -1 -1000 -1000 -1000 -10 11.949214 192.0 195.0
12 -1 Car -1 -1 -10 0.0 175.0 74.0 222.0 47 74 -1 -1000 -1000 -1000 -10 10.239656 198.0 37.0
12 -1 Car -1 -1 -10 426.0 170.0 448.0 187.0 17 22 -1 -1000 -1000 -1000 -10 1.157981 178.0 437.0
12 -1 Car -1 -1 -10 572.0 174.0 616.0 215.0 41 44 -1 -1000 -1000 -1000 -10 15.798776 194.0 594.0
13 -1 Car -1 -1 -10 0.0 172.0 41.0 225.0 53 41 -1 -1000 -1000 -1000 -10 6.830292 198.0 20.0
13 -1 Car -1 -1 -10 132.0 175.0 213.0 210.0 35 81 -1 -1000 -1000 -1000 -10 12.981524 192.0 172.0
13 -1 Car -1 -1 -10 575.0 174.0 615.0 214.0 40 40 -1 -1000 -1000 -1000 -10 13.142653 194.0 595.0
13 -1 Car -1 -1 -10 358.0 176.0 381.0 194.0 18 23 -1 -1000 -1000 -1000 -10 1.929857 185.0 369.0
13 -1 Car -1 -1 -10 423.0 173.0 446.0 188.0 15 23 -1 -1000 -1000 -1000 -10 1.12169 180.0 434.0
14 -1 Car -1 -1 -10 347.0 174.0 383.0 193.0 19 36 -1 -1000 -1000 -1000 -10 3.20117 183.0 365.0
14 -1 Car -1 -1 -10 575.0 174.0 616.0 214.0 40 41 -1 -1000 -1000 -1000 -10 14.168537 194.0 595.0
14 -1 Car -1 -1 -10 106.0 173.0 198.0 212.0 39 92 -1 -1000 -1000 -1000 -10 14.102571 192.0 152.0
14 -1 Cyclist -1 -1 -10 859.0 188.0 873.0 215.0 27 14 -1 -1000 -1000 -1000 -10 -0.614747 201.0 866.0
14 -1 Pedestrian -1 -1 -10 495.0 154.0 508.0 184.0 30 13 -1 -1000 -1000 -1000 -10 -0.31811 169.0 501.0
15 -1 Car -1 -1 -10 76.0 171.0 178.0 210.0 39 102 -1 -1000 -1000 -1000 -10 14.204778 190.0 127.0
15 -1 Car -1 -1 -10 572.0 175.0 619.0 213.0 38 47 -1 -1000 -1000 -1000 -10 12.96368 194.0 595.0
15 -1 Car -1 -1 -10 417.0 170.0 447.0 185.0 15 30 -1 -1000 -1000 -1000 -10 2.319085 177.0 432.0
15 -1 Car -1 -1 -10 343.0 175.0 378.0 194.0 19 35 -1 -1000 -1000 -1000 -10 3.063579 184.0 360.0
16 -1 Car -1 -1 -10 330.0 173.0 363.0 195.0 22 33 -1 -1000 -1000 -1000 -10 -0.610611 184.0 346.0
16 -1 Car -1 -1 -10 47.0 169.0 146.0 216.0 47 99 -1 -1000 -1000 -1000 -10 12.932625 192.0 96.0
16 -1 Car -1 -1 -10 12.0 160.0 174.0 273.0 113 162 -1 -1000 -1000 -1000 -10 -0.940441 216.0 93.0
16 -1 Car -1 -1 -10 572.0 171.0 614.0 213.0 42 42 -1 -1000 -1000 -1000 -10 12.596245 192.0 593.0
17 -1 Car -1 -1 -10 409.0 169.0 432.0 185.0 16 23 -1 -1000 -1000 -1000 -10 0.004686 177.0 420.0
17 -1 Car -1 -1 -10 8.0 170.0 126.0 215.0 45 118 -1 -1000 -1000 -1000 -10 13.380122 192.0 67.0
17 -1 Car -1 -1 -10 576.0 173.0 617.0 212.0 39 41 -1 -1000 -1000 -1000 -10 14.873268 192.0 596.0
17 -1 Car -1 -1 -10 325.0 174.0 363.0 192.0 18 38 -1 -1000 -1000 -1000 -10 4.036123 183.0 344.0
18 -1 Car -1 -1 -10 577.0 172.0 615.0 214.0 42 38 -1 -1000 -1000 -1000 -10 14.269694 193.0 596.0
18 -1 Car -1 -1 -10 317.0 173.0 355.0 195.0 22 38 -1 -1000 -1000 -1000 -10 9.342553 184.0 336.0
18 -1 Car -1 -1 -10 0.0 169.0 94.0 220.0 51 94 -1 -1000 -1000 -1000 -10 10.118365 194.0 47.0
19 -1 Car -1 -1 -10 301.0 173.0 347.0 194.0 21 46 -1 -1000 -1000 -1000 -10 6.307321 183.0 324.0
19 -1 Car -1 -1 -10 402.0 170.0 428.0 186.0 16 26 -1 -1000 -1000 -1000 -10 -0.192838 178.0 415.0
19 -1 Car -1 -1 -10 573.0 172.0 616.0 212.0 40 43 -1 -1000 -1000 -1000 -10 14.041186 192.0 594.0
20 -1 Car -1 -1 -10 294.0 175.0 338.0 197.0 22 44 -1 -1000 -1000 -1000 -10 7.96156 186.0 316.0
20 -1 Car -1 -1 -10 569.0 173.0 615.0 214.0 41 46 -1 -1000 -1000 -1000 -10 15.756129 193.0 592.0
21 -1 Car -1 -1 -10 393.0 171.0 424.0 187.0 16 31 -1 -1000 -1000 -1000 -10 2.917988 179.0 408.0
21 -1 Car -1 -1 -10 288.0 175.0 331.0 199.0 24 43 -1 -1000 -1000 -1000 -10 5.072714 187.0 309.0
21 -1 Car -1 -1 -10 573.0 173.0 616.0 213.0 40 43 -1 -1000 -1000 -1000 -10 14.04464 193.0 594.0
22 -1 Car -1 -1 -10 271.0 174.0 323.0 198.0 24 52 -1 -1000 -1000 -1000 -10 7.06769 186.0 297.0
22 -1 Car -1 -1 -10 333.0 162.0 372.0 187.0 25 39 -1 -1000 -1000 -1000 -10 1.899462 174.0 352.0
22 -1 Car -1 -1 -10 575.0 173.0 615.0 213.0 40 40 -1 -1000 -1000 -1000 -10 12.184772 193.0 595.0
22 -1 Car -1 -1 -10 389.0 170.0 419.0 186.0 16 30 -1 -1000 -1000 -1000 -10 2.714221 178.0 404.0
22 -1 Pedestrian -1 -1 -10 218.0 140.0 246.0 198.0 58 28 -1 -1000 -1000 -1000 -10 0.357417 169.0 232.0
23 -1 Car -1 -1 -10 263.0 173.0 312.0 197.0 24 49 -1 -1000 -1000 -1000 -10 11.781981 185.0 287.0
23 -1 Car -1 -1 -10 572.0 167.0 614.0 210.0 43 42 -1 -1000 -1000 -1000 -10 13.096025 188.0 593.0
23 -1 Car -1 -1 -10 327.0 162.0 368.0 183.0 21 41 -1 -1000 -1000 -1000 -10 1.430486 172.0 347.0
23 -1 Car -1 -1 -10 377.0 169.0 416.0 186.0 17 39 -1 -1000 -1000 -1000 -10 2.021019 177.0 396.0
24 -1 Cyclist -1 -1 -10 877.0 61.0 914.0 103.0 42 37 -1 -1000 -1000 -1000 -10 -0.589179 82.0 895.0
24 -1 Car -1 -1 -10 378.0 168.0 410.0 186.0 18 32 -1 -1000 -1000 -1000 -10 0.8048 177.0 394.0
24 -1 Car -1 -1 -10 322.0 163.0 353.0 185.0 22 31 -1 -1000 -1000 -1000 -10 0.798181 174.0 337.0
24 -1 Car -1 -1 -10 251.0 174.0 297.0 199.0 25 46 -1 -1000 -1000 -1000 -10 9.651095 186.0 274.0
24 -1 Car -1 -1 -10 570.0 170.0 614.0 212.0 42 44 -1 -1000 -1000 -1000 -10 14.811749 191.0 592.0
25 -1 Car -1 -1 -10 228.0 174.0 291.0 200.0 26 63 -1 -1000 -1000 -1000 -10 10.629128 187.0 259.0
25 -1 Cyclist -1 -1 -10 829.0 185.0 847.0 214.0 29 18 -1 -1000 -1000 -1000 -10 0.149443 199.0 838.0
25 -1 Pedestrian -1 -1 -10 164.0 138.0 188.0 197.0 59 24 -1 -1000 -1000 -1000 -10 0.016557 167.0 176.0
25 -1 Car -1 -1 -10 571.0 170.0 615.0 213.0 43 44 -1 -1000 -1000 -1000 -10 16.85273 191.0 593.0
25 -1 Car -1 -1 -10 370.0 169.0 405.0 187.0 18 35 -1 -1000 -1000 -1000 -10 2.86972 178.0 387.0
26 -1 Car -1 -1 -10 215.0 174.0 280.0 202.0 28 65 -1 -1000 -1000 -1000 -10 13.335734 188.0 247.0
26 -1 Car -1 -1 -10 368.0 168.0 402.0 187.0 19 34 -1 -1000 -1000 -1000 -10 3.378514 177.0 385.0
26 -1 Car -1 -1 -10 310.0 161.0 340.0 187.0 26 30 -1 -1000 -1000 -1000 -10 0.29616 174.0 325.0
26 -1 Car -1 -1 -10 572.0 169.0 615.0 213.0 44 43 -1 -1000 -1000 -1000 -10 14.886236 191.0 593.0
27 -1 Car -1 -1 -10 362.0 171.0 398.0 187.0 16 36 -1 -1000 -1000 -1000 -10 2.099325 179.0 380.0
27 -1 Car -1 -1 -10 205.0 173.0 265.0 203.0 30 60 -1 -1000 -1000 -1000 -10 10.918502 188.0 235.0
27 -1 Car -1 -1 -10 288.0 162.0 333.0 187.0 25 45 -1 -1000 -1000 -1000 -10 -0.66466 174.0 310.0
27 -1 Car -1 -1 -10 572.0 169.0 615.0 214.0 45 43 -1 -1000 -1000 -1000 -10 15.217033 191.0 593.0
28 -1 Car -1 -1 -10 185.0 174.0 255.0 202.0 28 70 -1 -1000 -1000 -1000 -10 12.834599 188.0 220.0
28 -1 Car -1 -1 -10 281.0 163.0 342.0 188.0 25 61 -1 -1000 -1000 -1000 -10 0.27605 175.0 311.0
28 -1 Car -1 -1 -10 356.0 171.0 393.0 188.0 17 37 -1 -1000 -1000 -1000 -10 3.271389 179.0 374.0
28 -1 Car -1 -1 -10 568.0 169.0 616.0 214.0 45 48 -1 -1000 -1000 -1000 -10 14.467889 191.0 592.0
29 -1 Car -1 -1 -10 572.0 167.0 614.0 213.0 46 42 -1 -1000 -1000 -1000 -10 15.641568 190.0 593.0
29 -1 Car -1 -1 -10 361.0 167.0 396.0 186.0 19 35 -1 -1000 -1000 -1000 -10 4.956482 176.0 378.0
29 -1 Car -1 -1 -10 282.0 160.0 339.0 186.0 26 57 -1 -1000 -1000 -1000 -10 3.626933 173.0 310.0
29 -1 Cyclist -1 -1 -10 932.0 196.0 950.0 230.0 34 18 -1 -1000 -1000 -1000 -10 0.130212 213.0 941.0
29 -1 Car -1 -1 -10 170.0 175.0 243.0 206.0 31 73 -1 -1000 -1000 -1000 -10 10.982184 190.0 206.0
29 -1 Car -1 -1 -10 351.0 170.0 375.0 188.0 18 24 -1 -1000 -1000 -1000 -10 2.49684 179.0 363.0
30 -1 Car -1 -1 -10 568.0 169.0 615.0 213.0 44 47 -1 -1000 -1000 -1000 -10 15.794978 191.0 591.0
30 -1 Car -1 -1 -10 362.0 166.0 393.0 188.0 22 31 -1 -1000 -1000 -1000 -10 1.076317 177.0 377.0
30 -1 Car -1 -1 -10 345.0 169.0 376.0 187.0 18 31 -1 -1000 -1000 -1000 -10 4.827618 178.0 360.0
30 -1 Car -1 -1 -10 281.0 158.0 327.0 187.0 29 46 -1 -1000 -1000 -1000 -10 6.427044 172.0 304.0
30 -1 Car -1 -1 -10 141.0 172.0 228.0 205.0 33 87 -1 -1000 -1000 -1000 -10 13.521247 188.0 184.0
31 -1 Pedestrian -1 -1 -10 10.0 141.0 41.0 214.0 73 31 -1 -1000 -1000 -1000 -10 -0.877513 177.0 25.0
31 -1 Car -1 -1 -10 571.0 166.0 617.0 213.0 47 46 -1 -1000 -1000 -1000 -10 17.395466 189.0 594.0
31 -1 Car -1 -1 -10 275.0 159.0 317.0 185.0 26 42 -1 -1000 -1000 -1000 -10 4.35005 172.0 296.0
31 -1 Car -1 -1 -10 121.0 172.0 210.0 205.0 33 89 -1 -1000 -1000 -1000 -10 11.879552 188.0 165.0
31 -1 Car -1 -1 -10 357.0 166.0 386.0 185.0 19 29 -1 -1000 -1000 -1000 -10 1.815714 175.0 371.0
31 -1 Car -1 -1 -10 335.0 166.0 367.0 186.0 20 32 -1 -1000 -1000 -1000 -10 4.576057 176.0 351.0
32 -1 Car -1 -1 -10 100.0 172.0 191.0 208.0 36 91 -1 -1000 -1000 -1000 -10 12.475273 190.0 145.0
32 -1 Car -1 -1 -10 267.0 160.0 306.0 186.0 26 39 -1 -1000 -1000 -1000 -10 2.560051 173.0 286.0
32 -1 Car -1 -1 -10 573.0 167.0 619.0 211.0 44 46 -1 -1000 -1000 -1000 -10 16.216331 189.0 596.0
32 -1 Car -1 -1 -10 334.0 170.0 360.0 189.0 19 26 -1 -1000 -1000 -1000 -10 6.530615 179.0 347.0
32 -1 Car -1 -1 -10 355.0 167.0 382.0 188.0 21 27 -1 -1000 -1000 -1000 -10 2.039588 177.0 368.0
33 -1 Car -1 -1 -10 570.0 168.0 617.0 215.0 47 47 -1 -1000 -1000 -1000 -10 16.412632 191.0 593.0
33 -1 Car -1 -1 -10 261.0 158.0 311.0 188.0 30 50 -1 -1000 -1000 -1000 -10 0.339637 173.0 286.0
33 -1 Car -1 -1 -10 76.0 174.0 172.0 212.0 38 96 -1 -1000 -1000 -1000 -10 12.721929 193.0 124.0
33 -1 Car -1 -1 -10 327.0 169.0 366.0 189.0 20 39 -1 -1000 -1000 -1000 -10 5.234444 179.0 346.0
34 -1 Car -1 -1 -10 569.0 167.0 614.0 213.0 46 45 -1 -1000 -1000 -1000 -10 14.499834 190.0 591.0
34 -1 Car -1 -1 -10 53.0 176.0 162.0 213.0 37 109 -1 -1000 -1000 -1000 -10 12.013528 194.0 107.0
34 -1 Car -1 -1 -10 322.0 167.0 373.0 191.0 24 51 -1 -1000 -1000 -1000 -10 5.614861 179.0 347.0
34 -1 Car -1 -1 -10 256.0 160.0 296.0 189.0 29 40 -1 -1000 -1000 -1000 -10 1.598907 174.0 276.0
35 -1 Car -1 -1 -10 567.0 169.0 618.0 215.0 46 51 -1 -1000 -1000 -1000 -10 15.072798 192.0 592.0
35 -1 Car -1 -1 -10 316.0 167.0 362.0 191.0 24 46 -1 -1000 -1000 -1000 -10 5.89484 179.0 339.0
35 -1 Car -1 -1 -10 17.0 176.0 136.0 216.0 40 119 -1 -1000 -1000 -1000 -10 13.895295 196.0 76.0
35 -1 Car -1 -1 -10 416.0 168.0 440.0 184.0 16 24 -1 -1000 -1000 -1000 -10 0.965739 176.0 428.0
35 -1 Car -1 -1 -10 242.0 159.0 293.0 191.0 32 51 -1 -1000 -1000 -1000 -10 4.61926 175.0 267.0
36 -1 Car -1 -1 -10 309.0 171.0 338.0 193.0 22 29 -1 -1000 -1000 -1000 -10 6.270445 182.0 323.0
36 -1 Car -1 -1 -10 0.0 175.0 108.0 219.0 44 108 -1 -1000 -1000 -1000 -10 9.603904 197.0 54.0
36 -1 Car -1 -1 -10 571.0 170.0 618.0 215.0 45 47 -1 -1000 -1000 -1000 -10 13.954158 192.0 594.0
36 -1 Car -1 -1 -10 327.0 168.0 361.0 190.0 22 34 -1 -1000 -1000 -1000 -10 2.768558 179.0 344.0
36 -1 Car -1 -1 -10 418.0 167.0 444.0 183.0 16 26 -1 -1000 -1000 -1000 -10 -0.664763 175.0 431.0
37 -1 Car -1 -1 -10 0.0 175.0 76.0 222.0 47 76 -1 -1000 -1000 -1000 -10 7.235958 198.0 38.0
37 -1 Car -1 -1 -10 300.0 172.0 348.0 191.0 19 48 -1 -1000 -1000 -1000 -10 6.427673 181.0 324.0
37 -1 Car -1 -1 -10 572.0 168.0 618.0 215.0 47 46 -1 -1000 -1000 -1000 -10 16.381144 191.0 595.0
37 -1 Car -1 -1 -10 223.0 157.0 277.0 187.0 30 54 -1 -1000 -1000 -1000 -10 3.056324 172.0 250.0
38 -1 Car -1 -1 -10 294.0 170.0 325.0 191.0 21 31 -1 -1000 -1000 -1000 -10 5.398293 180.0 309.0
38 -1 Car -1 -1 -10 307.0 166.0 359.0 192.0 26 52 -1 -1000 -1000 -1000 -10 2.451073 179.0 333.0
38 -1 Car -1 -1 -10 570.0 165.0 617.0 214.0 49 47 -1 -1000 -1000 -1000 -10 16.248848 189.0 593.0
38 -1 Car -1 -1 -10 218.0 159.0 273.0 190.0 31 55 -1 -1000 -1000 -1000 -10 1.140087 174.0 245.0
39 -1 Car -1 -1 -10 572.0 167.0 617.0 216.0 49 45 -1 -1000 -1000 -1000 -10 16.803118 191.0 594.0
39 -1 Car -1 -1 -10 283.0 169.0 323.0 192.0 23 40 -1 -1000 -1000 -1000 -10 5.314108 180.0 303.0
39 -1 Car -1 -1 -10 187.0 158.0 269.0 191.0 33 82 -1 -1000 -1000 -1000 -10 1.99448 174.0 228.0
39 -1 Car -1 -1 -10 302.0 169.0 357.0 192.0 23 55 -1 -1000 -1000 -1000 -10 6.042674 180.0 329.0
39 -1 Car -1 -1 -10 410.0 169.0 429.0 185.0 16 19 -1 -1000 -1000 -1000 -10 -0.037223 177.0 419.0
40 -1 Car -1 -1 -10 571.0 168.0 617.0 215.0 47 46 -1 -1000 -1000 -1000 -10 14.813849 191.0 594.0
40 -1 Car -1 -1 -10 295.0 168.0 348.0 193.0 25 53 -1 -1000 -1000 -1000 -10 6.758683 180.0 321.0
40 -1 Car -1 -1 -10 209.0 158.0 255.0 191.0 33 46 -1 -1000 -1000 -1000 -10 -0.976829 174.0 232.0
40 -1 Car -1 -1 -10 411.0 167.0 435.0 183.0 16 24 -1 -1000 -1000 -1000 -10 1.434533 175.0 423.0
40 -1 Car -1 -1 -10 279.0 170.0 312.0 194.0 24 33 -1 -1000 -1000 -1000 -10 7.404573 182.0 295.0
41 -1 Car -1 -1 -10 284.0 168.0 338.0 194.0 26 54 -1 -1000 -1000 -1000 -10 7.078006 181.0 311.0
41 -1 Car -1 -1 -10 404.0 169.0 424.0 186.0 17 20 -1 -1000 -1000 -1000 -10 1.825484 177.0 414.0
41 -1 Car -1 -1 -10 571.0 169.0 618.0 216.0 47 47 -1 -1000 -1000 -1000 -10 14.864767 192.0 594.0
41 -1 Car -1 -1 -10 265.0 171.0 305.0 196.0 25 40 -1 -1000 -1000 -1000 -10 4.518098 183.0 285.0
41 -1 Pedestrian -1 -1 -10 445.0 150.0 453.0 180.0 30 8 -1 -1000 -1000 -1000 -10 0.738638 165.0 449.0
41 -1 Car -1 -1 -10 170.0 156.0 249.0 193.0 37 79 -1 -1000 -1000 -1000 -10 0.088393 174.0 209.0
41 -1 Pedestrian -1 -1 -10 1042.0 261.0 1052.0 287.0 26 10 -1 -1000 -1000 -1000 -10 -0.35654 274.0 1047.0
42 -1 Car -1 -1 -10 573.0 169.0 618.0 219.0 50 45 -1 -1000 -1000 -1000 -10 15.762462 194.0 595.0
42 -1 Car -1 -1 -10 256.0 170.0 296.0 195.0 25 40 -1 -1000 -1000 -1000 -10 4.898475 182.0 276.0
42 -1 Car -1 -1 -10 278.0 169.0 332.0 196.0 27 54 -1 -1000 -1000 -1000 -10 5.684762 182.0 305.0
43 -1 Car -1 -1 -10 252.0 171.0 316.0 198.0 27 64 -1 -1000 -1000 -1000 -10 10.240033 184.0 284.0
43 -1 Car -1 -1 -10 571.0 167.0 620.0 219.0 52 49 -1 -1000 -1000 -1000 -10 15.293896 193.0 595.0
43 -1 Car -1 -1 -10 297.0 172.0 330.0 197.0 25 33 -1 -1000 -1000 -1000 -10 -0.561126 184.0 313.0
43 -1 Car -1 -1 -10 162.0 161.0 206.0 194.0 33 44 -1 -1000 -1000 -1000 -10 1.772542 177.0 184.0
43 -1 Car -1 -1 -10 398.0 173.0 417.0 190.0 17 19 -1 -1000 -1000 -1000 -10 2.141293 181.0 407.0
44 -1 Car -1 -1 -10 277.0 170.0 319.0 195.0 25 42 -1 -1000 -1000 -1000 -10 7.305981 182.0 298.0
44 -1 Car -1 -1 -10 403.0 170.0 435.0 189.0 19 32 -1 -1000 -1000 -1000 -10 2.303737 179.0 419.0
44 -1 Car -1 -1 -10 243.0 174.0 302.0 196.0 22 59 -1 -1000 -1000 -1000 -10 7.287615 185.0 272.0
44 -1 Car -1 -1 -10 572.0 171.0 619.0 221.0 50 47 -1 -1000 -1000 -1000 -10 14.786326 196.0 595.0
45 -1 Car -1 -1 -10 575.0 169.0 619.0 219.0 50 44 -1 -1000 -1000 -1000 -10 13.930504 194.0 597.0
45 -1 Car -1 -1 -10 229.0 177.0 293.0 200.0 23 64 -1 -1000 -1000 -1000 -10 5.760905 188.0 261.0
45 -1 Car -1 -1 -10 263.0 171.0 320.0 199.0 28 57 -1 -1000 -1000 -1000 -10 10.079549 185.0 291.0
45 -1 Car -1 -1 -10 141.0 162.0 179.0 198.0 36 38 -1 -1000 -1000 -1000 -10 -0.827185 180.0 160.0
45 -1 Car -1 -1 -10 405.0 169.0 429.0 185.0 16 24 -1 -1000 -1000 -1000 -10 -0.725727 177.0 417.0
45 -1 Car -1 -1 -10 393.0 173.0 416.0 188.0 15 23 -1 -1000 -1000 -1000 -10 1.061008 180.0 404.0
46 -1 Car -1 -1 -10 573.0 171.0 621.0 221.0 50 48 -1 -1000 -1000 -1000 -10 15.316914 196.0 597.0
46 -1 Car -1 -1 -10 2.0 155.0 51.0 200.0 45 49 -1 -1000 -1000 -1000 -10 0.295007 177.0 26.0
46 -1 Car -1 -1 -10 224.0 175.0 282.0 200.0 25 58 -1 -1000 -1000 -1000 -10 10.026208 187.0 253.0
46 -1 Car -1 -1 -10 255.0 171.0 308.0 199.0 28 53 -1 -1000 -1000 -1000 -10 7.916174 185.0 281.0
47 -1 Car -1 -1 -10 241.0 172.0 306.0 203.0 31 65 -1 -1000 -1000 -1000 -10 8.849314 187.0 273.0
47 -1 Car -1 -1 -10 575.0 172.0 620.0 221.0 49 45 -1 -1000 -1000 -1000 -10 15.272376 196.0 597.0
47 -1 Car -1 -1 -10 207.0 179.0 274.0 203.0 24 67 -1 -1000 -1000 -1000 -10 8.517283 191.0 240.0
47 -1 Car -1 -1 -10 403.0 175.0 426.0 189.0 14 23 -1 -1000 -1000 -1000 -10 -0.038642 182.0 414.0
47 -1 Car -1 -1 -10 118.0 158.0 191.0 202.0 44 73 -1 -1000 -1000 -1000 -10 4.47422 180.0 154.0
48 -1 Car -1 -1 -10 88.0 163.0 139.0 202.0 39 51 -1 -1000 -1000 -1000 -10 -0.598838 182.0 113.0
