frame track_id type truncated occluded alpha left top right bottom height width length x y z rotation_y score center_x center_y
12 -1 Pedestrian -1 -1 -10 111.0 101.0 184.0 280.0 179 73 -1 -1000 -1000 -1000 -10 2.773217 190.0 147.0
13 -1 Cyclist -1 -1 -10 399.0 175.0 412.0 194.0 19 13 -1 -1000 -1000 -1000 -10 -0.410431 184.0 405.0
13 -1 Car -1 -1 -10 629.0 169.0 653.0 185.0 16 24 -1 -1000 -1000 -1000 -10 0.246788 177.0 641.0
13 -1 Pedestrian -1 -1 -10 39.0 95.0 142.0 303.0 208 103 -1 -1000 -1000 -1000 -10 2.021439 199.0 90.0
14 -1 Cyclist -1 -1 -10 734.0 128.0 762.0 175.0 47 28 -1 -1000 -1000 -1000 -10 1.044276 151.0 748.0
14 -1 Pedestrian -1 -1 -10 323.0 126.0 345.0 184.0 58 22 -1 -1000 -1000 -1000 -10 -0.077715 155.0 334.0
14 -1 Car -1 -1 -10 292.0 179.0 376.0 213.0 34 84 -1 -1000 -1000 -1000 -10 -0.644957 196.0 334.0
14 -1 Pedestrian -1 -1 -10 0.0 108.0 43.0 315.0 207 43 -1 -1000 -1000 -1000 -10 -0.143721 211.0 21.0
14 -1 Car -1 -1 -10 611.0 162.0 633.0 185.0 23 22 -1 -1000 -1000 -1000 -10 -0.999874 173.0 622.0
14 -1 Car -1 -1 -10 628.0 167.0 650.0 183.0 16 22 -1 -1000 -1000 -1000 -10 0.924551 175.0 639.0
15 -1 Car -1 -1 -10 626.0 168.0 647.0 184.0 16 21 -1 -1000 -1000 -1000 -10 0.841854 176.0 636.0
16 -1 Car -1 -1 -10 629.0 168.0 651.0 184.0 16 22 -1 -1000 -1000 -1000 -10 -0.669913 176.0 640.0
17 -1 Car -1 -1 -10 624.0 170.0 649.0 186.0 16 25 -1 -1000 -1000 -1000 -10 0.797143 178.0 636.0
18 -1 Cyclist -1 -1 -10 1050.0 67.0 1123.0 135.0 68 73 -1 -1000 -1000 -1000 -10 -0.166057 101.0 1086.0
18 -1 Car -1 -1 -10 630.0 169.0 651.0 187.0 18 21 -1 -1000 -1000 -1000 -10 0.692509 178.0 640.0
19 -1 Car -1 -1 -10 628.0 169.0 651.0 185.0 16 23 -1 -1000 -1000 -1000 -10 0.498426 177.0 639.0
19 -1 Car -1 -1 -10 564.0 169.0 602.0 186.0 17 38 -1 -1000 -1000 -1000 -10 -0.200675 177.0 583.0
20 -1 Car -1 -1 -10 562.0 168.0 591.0 187.0 19 29 -1 -1000 -1000 -1000 -10 2.046579 177.0 576.0
20 -1 Car -1 -1 -10 757.0 154.0 788.0 179.0 25 31 -1 -1000 -1000 -1000 -10 -0.587959 166.0 772.0
20 -1 Car -1 -1 -10 629.0 165.0 651.0 183.0 18 22 -1 -1000 -1000 -1000 -10 0.110381 174.0 640.0
20 -1 Car -1 -1 -10 609.0 164.0 626.0 182.0 18 17 -1 -1000 -1000 -1000 -10 0.081016 173.0 617.0
21 -1 Car -1 -1 -10 608.0 167.0 629.0 182.0 15 21 -1 -1000 -1000 -1000 -10 -0.373334 174.0 618.0
21 -1 Car -1 -1 -10 631.0 165.0 651.0 183.0 18 20 -1 -1000 -1000 -1000 -10 2.231251 174.0 641.0
22 -1 Car -1 -1 -10 607.0 165.0 632.0 183.0 18 25 -1 -1000 -1000 -1000 -10 0.24693 174.0 619.0
23 -1 Car -1 -1 -10 557.0 169.0 583.0 190.0 21 26 -1 -1000 -1000 -1000 -10 0.368834 179.0 570.0
23 -1 Car -1 -1 -10 629.0 165.0 648.0 183.0 18 19 -1 -1000 -1000 -1000 -10 3.716622 174.0 638.0
23 -1 Car -1 -1 -10 605.0 165.0 635.0 183.0 18 30 -1 -1000 -1000 -1000 -10 1.948251 174.0 620.0
24 -1 Car -1 -1 -10 552.0 171.0 581.0 192.0 21 29 -1 -1000 -1000 -1000 -10 7.218842 181.0 566.0
24 -1 Car -1 -1 -10 625.0 169.0 660.0 185.0 16 35 -1 -1000 -1000 -1000 -10 2.30255 177.0 642.0
25 -1 Car -1 -1 -10 547.0 172.0 574.0 195.0 23 27 -1 -1000 -1000 -1000 -10 8.632803 183.0 560.0
25 -1 Car -1 -1 -10 608.0 168.0 630.0 187.0 19 22 -1 -1000 -1000 -1000 -10 2.054417 177.0 619.0
25 -1 Car -1 -1 -10 628.0 170.0 649.0 187.0 17 21 -1 -1000 -1000 -1000 -10 0.18574 178.0 638.0
26 -1 Car -1 -1 -10 539.0 173.0 570.0 197.0 24 31 -1 -1000 -1000 -1000 -10 10.013369 185.0 554.0
26 -1 Car -1 -1 -10 605.0 172.0 624.0 187.0 15 19 -1 -1000 -1000 -1000 -10 0.137724 179.0 614.0
27 -1 Car -1 -1 -10 532.0 171.0 563.0 196.0 25 31 -1 -1000 -1000 -1000 -10 10.900502 183.0 547.0
27 -1 Car -1 -1 -10 624.0 171.0 654.0 189.0 18 30 -1 -1000 -1000 -1000 -10 1.132035 180.0 639.0
27 -1 Car -1 -1 -10 604.0 170.0 627.0 186.0 16 23 -1 -1000 -1000 -1000 -10 0.607262 178.0 615.0
27 -1 Car -1 -1 -10 653.0 172.0 732.0 204.0 32 79 -1 -1000 -1000 -1000 -10 -0.022599 188.0 692.0
27 -1 Pedestrian -1 -1 -10 626.0 168.0 634.0 195.0 27 8 -1 -1000 -1000 -1000 -10 0.987837 181.0 630.0
28 -1 Car -1 -1 -10 521.0 174.0 558.0 202.0 28 37 -1 -1000 -1000 -1000 -10 11.604353 188.0 539.0
28 -1 Car -1 -1 -10 605.0 172.0 626.0 187.0 15 21 -1 -1000 -1000 -1000 -10 3.110621 179.0 615.0
29 -1 Pedestrian -1 -1 -10 857.0 101.0 882.0 170.0 69 25 -1 -1000 -1000 -1000 -10 0.091594 135.0 869.0
29 -1 Car -1 -1 -10 625.0 168.0 651.0 187.0 19 26 -1 -1000 -1000 -1000 -10 1.335064 177.0 638.0
29 -1 Car -1 -1 -10 514.0 173.0 553.0 200.0 27 39 -1 -1000 -1000 -1000 -10 10.471626 186.0 533.0
29 -1 Car -1 -1 -10 601.0 163.0 626.0 185.0 22 25 -1 -1000 -1000 -1000 -10 1.856941 174.0 613.0
29 -1 Cyclist -1 -1 -10 716.0 140.0 755.0 189.0 49 39 -1 -1000 -1000 -1000 -10 0.027305 164.0 735.0
30 -1 Car -1 -1 -10 500.0 171.0 550.0 204.0 33 50 -1 -1000 -1000 -1000 -10 12.959915 187.0 525.0
30 -1 Car -1 -1 -10 626.0 166.0 650.0 189.0 23 24 -1 -1000 -1000 -1000 -10 3.072666 177.0 638.0
31 -1 Car -1 -1 -10 488.0 175.0 538.0 204.0 29 50 -1 -1000 -1000 -1000 -10 14.060905 189.0 513.0
31 -1 Car -1 -1 -10 624.0 166.0 652.0 186.0 20 28 -1 -1000 -1000 -1000 -10 -0.272614 176.0 638.0
31 -1 Car -1 -1 -10 599.0 168.0 620.0 185.0 17 21 -1 -1000 -1000 -1000 -10 0.561755 176.0 609.0
32 -1 Car -1 -1 -10 605.0 167.0 648.0 185.0 18 43 -1 -1000 -1000 -1000 -10 -0.373178 176.0 626.0
32 -1 Car -1 -1 -10 468.0 173.0 527.0 209.0 36 59 -1 -1000 -1000 -1000 -10 13.580778 191.0 497.0
32 -1 Car -1 -1 -10 598.0 165.0 618.0 184.0 19 20 -1 -1000 -1000 -1000 -10 4.535651 174.0 608.0
33 -1 Car -1 -1 -10 447.0 174.0 516.0 214.0 40 69 -1 -1000 -1000 -1000 -10 14.739853 194.0 481.0
33 -1 Car -1 -1 -10 598.0 169.0 619.0 185.0 16 21 -1 -1000 -1000 -1000 -10 3.1716 177.0 608.0
34 -1 Car -1 -1 -10 595.0 167.0 617.0 185.0 18 22 -1 -1000 -1000 -1000 -10 5.432613 176.0 606.0
34 -1 Car -1 -1 -10 418.0 176.0 501.0 223.0 47 83 -1 -1000 -1000 -1000 -10 12.926011 199.0 459.0
34 -1 Car -1 -1 -10 625.0 168.0 647.0 186.0 18 22 -1 -1000 -1000 -1000 -10 5.392114 177.0 636.0
35 -1 Car -1 -1 -10 594.0 169.0 616.0 187.0 18 22 -1 -1000 -1000 -1000 -10 5.885606 178.0 605.0
35 -1 Car -1 -1 -10 616.0 167.0 657.0 187.0 20 41 -1 -1000 -1000 -1000 -10 6.005195 177.0 636.0
35 -1 Car -1 -1 -10 387.0 175.0 485.0 231.0 56 98 -1 -1000 -1000 -1000 -10 14.793142 203.0 436.0
36 -1 Pedestrian -1 -1 -10 593.0 167.0 603.0 195.0 28 10 -1 -1000 -1000 -1000 -10 0.994737 181.0 598.0
36 -1 Car -1 -1 -10 342.0 179.0 459.0 247.0 68 117 -1 -1000 -1000 -1000 -10 14.830337 213.0 400.0
36 -1 Car -1 -1 -10 622.0 166.0 646.0 187.0 21 24 -1 -1000 -1000 -1000 -10 4.796806 176.0 634.0
36 -1 Car -1 -1 -10 592.0 170.0 617.0 187.0 17 25 -1 -1000 -1000 -1000 -10 4.052645 178.0 604.0
36 -1 Pedestrian -1 -1 -10 607.0 168.0 614.0 192.0 24 7 -1 -1000 -1000 -1000 -10 2.001222 180.0 610.0
37 -1 Car -1 -1 -10 593.0 170.0 615.0 188.0 18 22 -1 -1000 -1000 -1000 -10 4.020296 179.0 604.0
37 -1 Car -1 -1 -10 280.0 178.0 415.0 265.0 87 135 -1 -1000 -1000 -1000 -10 16.172596 221.0 347.0
37 -1 Car -1 -1 -10 616.0 169.0 649.0 191.0 22 33 -1 -1000 -1000 -1000 -10 0.85376 180.0 632.0
38 -1 Car -1 -1 -10 594.0 173.0 617.0 189.0 16 23 -1 -1000 -1000 -1000 -10 4.055539 181.0 605.0
38 -1 Car -1 -1 -10 624.0 169.0 646.0 189.0 20 22 -1 -1000 -1000 -1000 -10 5.127609 179.0 635.0
38 -1 Car -1 -1 -10 152.0 183.0 380.0 303.0 120 228 -1 -1000 -1000 -1000 -10 12.516977 243.0 266.0
39 -1 Car -1 -1 -10 0.0 180.0 295.0 346.0 166 295 -1 -1000 -1000 -1000 -10 6.760778 263.0 147.0
39 -1 Cyclist -1 -1 -10 666.0 184.0 680.0 203.0 19 14 -1 -1000 -1000 -1000 -10 1.398678 193.0 673.0
39 -1 Car -1 -1 -10 588.0 170.0 612.0 189.0 19 24 -1 -1000 -1000 -1000 -10 3.53312 179.0 600.0
39 -1 Car -1 -1 -10 622.0 168.0 644.0 189.0 21 22 -1 -1000 -1000 -1000 -10 2.511066 178.0 633.0
40 -1 Car -1 -1 -10 591.0 168.0 614.0 189.0 21 23 -1 -1000 -1000 -1000 -10 5.404179 178.0 602.0
40 -1 Car -1 -1 -10 623.0 168.0 644.0 189.0 21 21 -1 -1000 -1000 -1000 -10 3.134537 178.0 633.0
41 -1 Car -1 -1 -10 589.0 168.0 612.0 188.0 20 23 -1 -1000 -1000 -1000 -10 5.382967 178.0 600.0
41 -1 Car -1 -1 -10 624.0 166.0 643.0 188.0 22 19 -1 -1000 -1000 -1000 -10 3.795672 177.0 633.0
42 -1 Car -1 -1 -10 623.0 167.0 645.0 187.0 20 22 -1 -1000 -1000 -1000 -10 5.789458 177.0 634.0
42 -1 Car -1 -1 -10 587.0 169.0 613.0 186.0 17 26 -1 -1000 -1000 -1000 -10 8.027852 177.0 600.0
43 -1 Car -1 -1 -10 623.0 164.0 642.0 186.0 22 19 -1 -1000 -1000 -1000 -10 2.071934 175.0 632.0
43 -1 Cyclist -1 -1 -10 790.0 89.0 973.0 213.0 124 183 -1 -1000 -1000 -1000 -10 -0.21048 151.0 881.0
43 -1 Cyclist -1 -1 -10 877.0 143.0 918.0 190.0 47 41 -1 -1000 -1000 -1000 -10 -0.492605 166.0 897.0
43 -1 Car -1 -1 -10 588.0 169.0 609.0 187.0 18 21 -1 -1000 -1000 -1000 -10 8.008496 178.0 598.0
43 -1 Car -1 -1 -10 608.0 168.0 653.0 193.0 25 45 -1 -1000 -1000 -1000 -10 -0.947607 180.0 630.0
44 -1 Car -1 -1 -10 622.0 167.0 653.0 188.0 21 31 -1 -1000 -1000 -1000 -10 3.829573 177.0 637.0
44 -1 Car -1 -1 -10 583.0 170.0 606.0 189.0 19 23 -1 -1000 -1000 -1000 -10 5.977407 179.0 594.0
45 -1 Car -1 -1 -10 582.0 170.0 605.0 190.0 20 23 -1 -1000 -1000 -1000 -10 9.842659 180.0 593.0
45 -1 Car -1 -1 -10 623.0 168.0 647.0 188.0 20 24 -1 -1000 -1000 -1000 -10 6.179407 178.0 635.0
46 -1 Car -1 -1 -10 581.0 170.0 606.0 189.0 19 25 -1 -1000 -1000 -1000 -10 7.484766 179.0 593.0
46 -1 Car -1 -1 -10 619.0 169.0 645.0 191.0 22 26 -1 -1000 -1000 -1000 -10 4.634243 180.0 632.0
47 -1 Car -1 -1 -10 580.0 169.0 609.0 192.0 23 29 -1 -1000 -1000 -1000 -10 8.477225 180.0 594.0
47 -1 Car -1 -1 -10 620.0 169.0 644.0 190.0 21 24 -1 -1000 -1000 -1000 -10 5.442912 179.0 632.0
48 -1 Car -1 -1 -10 619.0 169.0 643.0 191.0 22 24 -1 -1000 -1000 -1000 -10 6.117619 180.0 631.0
48 -1 Car -1 -1 -10 581.0 171.0 603.0 192.0 21 22 -1 -1000 -1000 -1000 -10 7.809414 181.0 592.0
49 -1 Car -1 -1 -10 619.0 171.0 647.0 191.0 20 28 -1 -1000 -1000 -1000 -10 9.928249 181.0 633.0
49 -1 Car -1 -1 -10 576.0 171.0 600.0 192.0 21 24 -1 -1000 -1000 -1000 -10 9.670402 181.0 588.0
50 -1 Cyclist -1 -1 -10 467.0 156.0 486.0 183.0 27 19 -1 -1000 -1000 -1000 -10 -0.322649 169.0 476.0
50 -1 Car -1 -1 -10 575.0 170.0 599.0 191.0 21 24 -1 -1000 -1000 -1000 -10 8.923274 180.0 587.0
50 -1 Car -1 -1 -10 616.0 170.0 643.0 190.0 20 27 -1 -1000 -1000 -1000 -10 6.157266 180.0 629.0
51 -1 Cyclist -1 -1 -10 876.0 146.0 944.0 210.0 64 68 -1 -1000 -1000 -1000 -10 0.787283 178.0 910.0
51 -1 Car -1 -1 -10 615.0 169.0 643.0 190.0 21 28 -1 -1000 -1000 -1000 -10 7.686024 179.0 629.0
51 -1 Pedestrian -1 -1 -10 566.0 167.0 575.0 197.0 30 9 -1 -1000 -1000 -1000 -10 -0.383231 182.0 570.0
51 -1 Car -1 -1 -10 573.0 170.0 599.0 192.0 22 26 -1 -1000 -1000 -1000 -10 11.759815 181.0 586.0
52 -1 Car -1 -1 -10 612.0 170.0 639.0 190.0 20 27 -1 -1000 -1000 -1000 -10 5.724104 180.0 625.0
52 -1 Pedestrian -1 -1 -10 571.0 165.0 579.0 196.0 31 8 -1 -1000 -1000 -1000 -10 0.346009 180.0 575.0
52 -1 Car -1 -1 -10 571.0 170.0 598.0 192.0 22 27 -1 -1000 -1000 -1000 -10 9.826674 181.0 584.0
53 -1 Car -1 -1 -10 611.0 168.0 639.0 192.0 24 28 -1 -1000 -1000 -1000 -10 8.711404 180.0 625.0
53 -1 Car -1 -1 -10 573.0 172.0 597.0 193.0 21 24 -1 -1000 -1000 -1000 -10 13.188096 182.0 585.0
54 -1 Car -1 -1 -10 568.0 169.0 595.0 192.0 23 27 -1 -1000 -1000 -1000 -10 10.997502 180.0 581.0
54 -1 Car -1 -1 -10 615.0 170.0 640.0 191.0 21 25 -1 -1000 -1000 -1000 -10 9.995025 180.0 627.0
55 -1 Car -1 -1 -10 615.0 168.0 640.0 190.0 22 25 -1 -1000 -1000 -1000 -10 9.520958 179.0 627.0
55 -1 Car -1 -1 -10 567.0 169.0 593.0 192.0 23 26 -1 -1000 -1000 -1000 -10 11.878586 180.0 580.0
56 -1 Pedestrian -1 -1 -10 798.0 211.0 821.0 262.0 51 23 -1 -1000 -1000 -1000 -10 -0.984721 236.0 809.0
56 -1 Car -1 -1 -10 564.0 168.0 592.0 191.0 23 28 -1 -1000 -1000 -1000 -10 11.577139 179.0 578.0
56 -1 Car -1 -1 -10 614.0 166.0 641.0 188.0 22 27 -1 -1000 -1000 -1000 -10 10.168625 177.0 627.0
57 -1 Car -1 -1 -10 563.0 166.0 590.0 189.0 23 27 -1 -1000 -1000 -1000 -10 10.537295 177.0 576.0
57 -1 Car -1 -1 -10 583.0 166.0 602.0 189.0 23 19 -1 -1000 -1000 -1000 -10 0.71255 177.0 592.0
57 -1 Car -1 -1 -10 614.0 164.0 639.0 187.0 23 25 -1 -1000 -1000 -1000 -10 10.737043 175.0 626.0
58 -1 Car -1 -1 -10 564.0 166.0 593.0 192.0 26 29 -1 -1000 -1000 -1000 -10 13.405735 179.0 578.0
58 -1 Car -1 -1 -10 614.0 165.0 640.0 187.0 22 26 -1 -1000 -1000 -1000 -10 10.458123 176.0 627.0
59 -1 Car -1 -1 -10 561.0 166.0 590.0 192.0 26 29 -1 -1000 -1000 -1000 -10 11.313218 179.0 575.0
59 -1 Pedestrian -1 -1 -10 449.0 153.0 465.0 181.0 28 16 -1 -1000 -1000 -1000 -10 0.20729 167.0 457.0
59 -1 Car -1 -1 -10 614.0 165.0 639.0 188.0 23 25 -1 -1000 -1000 -1000 -10 11.582591 176.0 626.0
60 -1 Car -1 -1 -10 561.0 170.0 593.0 197.0 27 32 -1 -1000 -1000 -1000 -10 15.842605 183.0 577.0
60 -1 Car -1 -1 -10 613.0 167.0 641.0 191.0 24 28 -1 -1000 -1000 -1000 -10 10.815239 179.0 627.0
61 -1 Car -1 -1 -10 616.0 169.0 641.0 190.0 21 25 -1 -1000 -1000 -1000 -10 12.84985 179.0 628.0
61 -1 Car -1 -1 -10 560.0 171.0 593.0 197.0 26 33 -1 -1000 -1000 -1000 -10 15.612946 184.0 576.0
61 -1 Car -1 -1 -10 609.0 170.0 650.0 213.0 43 41 -1 -1000 -1000 -1000 -10 0.305513 191.0 629.0
62 -1 Cyclist -1 -1 -10 287.0 197.0 302.0 232.0 35 15 -1 -1000 -1000 -1000 -10 -0.80016 214.0 294.0
62 -1 Car -1 -1 -10 614.0 171.0 637.0 193.0 22 23 -1 -1000 -1000 -1000 -10 14.066875 182.0 625.0
62 -1 Car -1 -1 -10 559.0 171.0 591.0 198.0 27 32 -1 -1000 -1000 -1000 -10 13.996283 184.0 575.0
63 -1 Car -1 -1 -10 615.0 172.0 640.0 195.0 23 25 -1 -1000 -1000 -1000 -10 10.315871 183.0 627.0
63 -1 Car -1 -1 -10 588.0 170.0 618.0 191.0 21 30 -1 -1000 -1000 -1000 -10 -0.170761 180.0 603.0
63 -1 Car -1 -1 -10 558.0 174.0 589.0 201.0 27 31 -1 -1000 -1000 -1000 -10 17.06036 187.0 573.0
63 -1 Pedestrian -1 -1 -10 556.0 172.0 567.0 204.0 32 11 -1 -1000 -1000 -1000 -10 0.36335 188.0 561.0
63 -1 Car -1 -1 -10 575.0 174.0 599.0 195.0 21 24 -1 -1000 -1000 -1000 -10 1.337919 184.0 587.0
64 -1 Car -1 -1 -10 595.0 167.0 620.0 190.0 23 25 -1 -1000 -1000 -1000 -10 -0.520799 178.0 607.0
64 -1 Car -1 -1 -10 612.0 171.0 644.0 196.0 25 32 -1 -1000 -1000 -1000 -10 10.949271 183.0 628.0
64 -1 Car -1 -1 -10 557.0 173.0 587.0 200.0 27 30 -1 -1000 -1000 -1000 -10 16.425756 186.0 572.0
65 -1 Pedestrian -1 -1 -10 553.0 167.0 567.0 205.0 38 14 -1 -1000 -1000 -1000 -10 0.003456 186.0 560.0
65 -1 Car -1 -1 -10 612.0 172.0 643.0 196.0 24 31 -1 -1000 -1000 -1000 -10 11.219851 184.0 627.0
65 -1 Car -1 -1 -10 554.0 172.0 590.0 201.0 29 36 -1 -1000 -1000 -1000 -10 14.875927 186.0 572.0
65 -1 Car -1 -1 -10 591.0 169.0 618.0 190.0 21 27 -1 -1000 -1000 -1000 -10 -0.697977 179.0 604.0
66 -1 Car -1 -1 -10 593.0 164.0 616.0 188.0 24 23 -1 -1000 -1000 -1000 -10 3.425073 176.0 604.0
66 -1 Car -1 -1 -10 613.0 172.0 640.0 195.0 23 27 -1 -1000 -1000 -1000 -10 12.440817 183.0 626.0
66 -1 Car -1 -1 -10 553.0 172.0 590.0 201.0 29 37 -1 -1000 -1000 -1000 -10 17.01372 186.0 571.0
67 -1 Car -1 -1 -10 546.0 172.0 588.0 200.0 28 42 -1 -1000 -1000 -1000 -10 14.92564 186.0 567.0
67 -1 Car -1 -1 -10 613.0 169.0 642.0 194.0 25 29 -1 -1000 -1000 -1000 -10 11.302041 181.0 627.0
67 -1 Car -1 -1 -10 592.0 167.0 615.0 189.0 22 23 -1 -1000 -1000 -1000 -10 2.450995 178.0 603.0
68 -1 Car -1 -1 -10 568.0 170.0 593.0 195.0 25 25 -1 -1000 -1000 -1000 -10 -0.152074 182.0 580.0
68 -1 Car -1 -1 -10 588.0 167.0 611.0 187.0 20 23 -1 -1000 -1000 -1000 -10 4.671296 177.0 599.0
68 -1 Car -1 -1 -10 611.0 168.0 640.0 193.0 25 29 -1 -1000 -1000 -1000 -10 12.21681 180.0 625.0
68 -1 Car -1 -1 -10 541.0 171.0 582.0 202.0 31 41 -1 -1000 -1000 -1000 -10 15.868721 186.0 561.0
69 -1 Car -1 -1 -10 544.0 173.0 582.0 202.0 29 38 -1 -1000 -1000 -1000 -10 17.632229 187.0 563.0
69 -1 Car -1 -1 -10 590.0 167.0 612.0 190.0 23 22 -1 -1000 -1000 -1000 -10 6.884864 178.0 601.0
69 -1 Car -1 -1 -10 565.0 172.0 593.0 195.0 23 28 -1 -1000 -1000 -1000 -10 1.091606 183.0 579.0
69 -1 Pedestrian -1 -1 -10 607.0 172.0 621.0 211.0 39 14 -1 -1000 -1000 -1000 -10 -0.785452 191.0 614.0
69 -1 Pedestrian -1 -1 -10 420.0 161.0 430.0 185.0 24 10 -1 -1000 -1000 -1000 -10 -0.084309 173.0 425.0
69 -1 Car -1 -1 -10 612.0 169.0 638.0 195.0 26 26 -1 -1000 -1000 -1000 -10 10.679595 182.0 625.0
70 -1 Car -1 -1 -10 539.0 173.0 581.0 202.0 29 42 -1 -1000 -1000 -1000 -10 15.046924 187.0 560.0
70 -1 Car -1 -1 -10 584.0 165.0 609.0 188.0 23 25 -1 -1000 -1000 -1000 -10 7.320468 176.0 596.0
70 -1 Car -1 -1 -10 523.0 170.0 556.0 194.0 24 33 -1 -1000 -1000 -1000 -10 4.085178 182.0 539.0
70 -1 Car -1 -1 -10 611.0 168.0 640.0 195.0 27 29 -1 -1000 -1000 -1000 -10 9.796473 181.0 625.0
71 -1 Car -1 -1 -10 568.0 171.0 595.0 199.0 28 27 -1 -1000 -1000 -1000 -10 0.348578 185.0 581.0
71 -1 Car -1 -1 -10 540.0 173.0 580.0 203.0 30 40 -1 -1000 -1000 -1000 -10 14.323167 188.0 560.0
71 -1 Car -1 -1 -10 610.0 169.0 640.0 194.0 25 30 -1 -1000 -1000 -1000 -10 11.130063 181.0 625.0
71 -1 Car -1 -1 -10 587.0 166.0 612.0 188.0 22 25 -1 -1000 -1000 -1000 -10 6.432645 177.0 599.0
71 -1 Car -1 -1 -10 515.0 171.0 551.0 196.0 25 36 -1 -1000 -1000 -1000 -10 6.384581 183.0 533.0
72 -1 Car -1 -1 -10 538.0 172.0 582.0 203.0 31 44 -1 -1000 -1000 -1000 -10 16.777565 187.0 560.0
72 -1 Car -1 -1 -10 505.0 171.0 541.0 198.0 27 36 -1 -1000 -1000 -1000 -10 8.552572 184.0 523.0
72 -1 Car -1 -1 -10 611.0 168.0 642.0 195.0 27 31 -1 -1000 -1000 -1000 -10 12.167394 181.0 626.0
72 -1 Car -1 -1 -10 473.0 165.0 571.0 204.0 39 98 -1 -1000 -1000 -1000 -10 0.06392 184.0 522.0
72 -1 Car -1 -1 -10 587.0 167.0 612.0 190.0 23 25 -1 -1000 -1000 -1000 -10 8.009561 178.0 599.0
73 -1 Car -1 -1 -10 583.0 166.0 611.0 189.0 23 28 -1 -1000 -1000 -1000 -10 7.02694 177.0 597.0
73 -1 Car -1 -1 -10 532.0 171.0 576.0 206.0 35 44 -1 -1000 -1000 -1000 -10 15.415816 188.0 554.0
73 -1 Car -1 -1 -10 612.0 168.0 641.0 195.0 27 29 -1 -1000 -1000 -1000 -10 12.909668 181.0 626.0
73 -1 Car -1 -1 -10 495.0 171.0 534.0 204.0 33 39 -1 -1000 -1000 -1000 -10 10.487379 187.0 514.0
74 -1 Car -1 -1 -10 588.0 166.0 612.0 189.0 23 24 -1 -1000 -1000 -1000 -10 4.254153 177.0 600.0
74 -1 Car -1 -1 -10 532.0 171.0 580.0 205.0 34 48 -1 -1000 -1000 -1000 -10 17.14949 188.0 556.0
74 -1 Car -1 -1 -10 479.0 173.0 525.0 206.0 33 46 -1 -1000 -1000 -1000 -10 13.035786 189.0 502.0
74 -1 Car -1 -1 -10 612.0 168.0 644.0 196.0 28 32 -1 -1000 -1000 -1000 -10 12.374881 182.0 628.0
74 -1 Car -1 -1 -10 563.0 172.0 593.0 197.0 25 30 -1 -1000 -1000 -1000 -10 0.560379 184.0 578.0
75 -1 Car -1 -1 -10 609.0 168.0 640.0 197.0 29 31 -1 -1000 -1000 -1000 -10 14.835183 182.0 624.0
75 -1 Car -1 -1 -10 564.0 171.0 590.0 194.0 23 26 -1 -1000 -1000 -1000 -10 1.866599 182.0 577.0
75 -1 Car -1 -1 -10 451.0 173.0 508.0 210.0 37 57 -1 -1000 -1000 -1000 -10 15.090858 191.0 479.0
75 -1 Car -1 -1 -10 530.0 171.0 574.0 207.0 36 44 -1 -1000 -1000 -1000 -10 18.056641 189.0 552.0
75 -1 Car -1 -1 -10 582.0 168.0 607.0 189.0 21 25 -1 -1000 -1000 -1000 -10 4.86522 178.0 594.0
