frame track_id type truncated occluded alpha left top right bottom height width length x y z rotation_y score center_x center_y
3 -1 Pedestrian -1 -1 -10 438.0 133.0 636.0 361.0 228 198 -1 -1000 -1000 -1000 -10 -0.690699 247.0 537.0
3 -1 Pedestrian -1 -1 -10 484.0 143.0 507.0 210.0 67 23 -1 -1000 -1000 -1000 -10 -0.784405 176.0 495.0
3 -1 Cyclist -1 -1 -10 309.0 144.0 365.0 204.0 60 56 -1 -1000 -1000 -1000 -10 2.740782 174.0 337.0
3 -1 Pedestrian -1 -1 -10 564.0 140.0 582.0 187.0 47 18 -1 -1000 -1000 -1000 -10 3.522189 163.0 573.0
3 -1 Pedestrian -1 -1 -10 513.0 143.0 549.0 244.0 101 36 -1 -1000 -1000 -1000 -10 0.630602 193.0 531.0
3 -1 Pedestrian -1 -1 -10 515.0 144.0 576.0 357.0 213 61 -1 -1000 -1000 -1000 -10 14.337214 250.0 545.0
3 -1 Pedestrian -1 -1 -10 449.0 151.0 511.0 357.0 206 62 -1 -1000 -1000 -1000 -10 8.977053 254.0 480.0
3 -1 Pedestrian -1 -1 -10 319.0 133.0 338.0 186.0 53 19 -1 -1000 -1000 -1000 -10 -0.311738 159.0 328.0
3 -1 Pedestrian -1 -1 -10 511.0 140.0 529.0 183.0 43 18 -1 -1000 -1000 -1000 -10 2.216136 161.0 520.0
4 -1 Pedestrian -1 -1 -10 234.0 136.0 270.0 251.0 115 36 -1 -1000 -1000 -1000 -10 -0.333594 193.0 252.0
4 -1 Pedestrian -1 -1 -10 494.0 144.0 556.0 357.0 213 62 -1 -1000 -1000 -1000 -10 0.332672 250.0 525.0
4 -1 Pedestrian -1 -1 -10 526.0 133.0 595.0 347.0 214 69 -1 -1000 -1000 -1000 -10 12.848498 240.0 560.0
4 -1 Pedestrian -1 -1 -10 279.0 146.0 693.0 360.0 214 414 -1 -1000 -1000 -1000 -10 -0.40953 253.0 486.0
4 -1 Cyclist -1 -1 -10 489.0 142.0 533.0 193.0 51 44 -1 -1000 -1000 -1000 -10 3.638789 167.0 511.0
4 -1 Pedestrian -1 -1 -10 508.0 143.0 524.0 184.0 41 16 -1 -1000 -1000 -1000 -10 1.372702 163.0 516.0
4 -1 Pedestrian -1 -1 -10 452.0 148.0 522.0 369.0 221 70 -1 -1000 -1000 -1000 -10 11.404362 258.0 487.0
4 -1 Pedestrian -1 -1 -10 525.0 132.0 546.0 193.0 61 21 -1 -1000 -1000 -1000 -10 0.620779 162.0 535.0
4 -1 Pedestrian -1 -1 -10 327.0 127.0 350.0 187.0 60 23 -1 -1000 -1000 -1000 -10 0.731356 157.0 338.0
4 -1 Cyclist -1 -1 -10 1166.0 29.0 1222.0 119.0 90 56 -1 -1000 -1000 -1000 -10 -0.688958 74.0 1194.0
5 -1 Pedestrian -1 -1 -10 545.0 140.0 564.0 198.0 58 19 -1 -1000 -1000 -1000 -10 0.722481 169.0 554.0
5 -1 Pedestrian -1 -1 -10 320.0 124.0 342.0 190.0 66 22 -1 -1000 -1000 -1000 -10 0.980205 157.0 331.0
5 -1 Pedestrian -1 -1 -10 488.0 138.0 519.0 207.0 69 31 -1 -1000 -1000 -1000 -10 2.342984 172.0 503.0
5 -1 Pedestrian -1 -1 -10 458.0 134.0 545.0 367.0 233 87 -1 -1000 -1000 -1000 -10 10.500321 250.0 501.0
5 -1 Pedestrian -1 -1 -10 523.0 142.0 543.0 196.0 54 20 -1 -1000 -1000 -1000 -10 2.039735 169.0 533.0
5 -1 Pedestrian -1 -1 -10 352.0 216.0 371.0 273.0 57 19 -1 -1000 -1000 -1000 -10 -0.279491 244.0 361.0
5 -1 Pedestrian -1 -1 -10 528.0 131.0 613.0 347.0 216 85 -1 -1000 -1000 -1000 -10 10.565266 239.0 570.0
5 -1 Pedestrian -1 -1 -10 544.0 137.0 596.0 241.0 104 52 -1 -1000 -1000 -1000 -10 -0.018321 189.0 570.0
6 -1 Cyclist -1 -1 -10 313.0 150.0 358.0 207.0 57 45 -1 -1000 -1000 -1000 -10 1.208575 178.0 335.0
6 -1 Pedestrian -1 -1 -10 550.0 121.0 618.0 344.0 223 68 -1 -1000 -1000 -1000 -10 10.447083 232.0 584.0
6 -1 Pedestrian -1 -1 -10 519.0 141.0 542.0 202.0 61 23 -1 -1000 -1000 -1000 -10 0.419903 171.0 530.0
6 -1 Pedestrian -1 -1 -10 234.0 142.0 271.0 254.0 112 37 -1 -1000 -1000 -1000 -10 0.346392 198.0 252.0
6 -1 Pedestrian -1 -1 -10 379.0 161.0 686.0 364.0 203 307 -1 -1000 -1000 -1000 -10 -0.132136 262.0 532.0
6 -1 Pedestrian -1 -1 -10 489.0 146.0 514.0 196.0 50 25 -1 -1000 -1000 -1000 -10 3.817653 171.0 501.0
6 -1 Pedestrian -1 -1 -10 541.0 139.0 560.0 198.0 59 19 -1 -1000 -1000 -1000 -10 5.232488 168.0 550.0
6 -1 Pedestrian -1 -1 -10 471.0 134.0 564.0 368.0 234 93 -1 -1000 -1000 -1000 -10 9.223034 251.0 517.0
6 -1 Pedestrian -1 -1 -10 502.0 140.0 528.0 202.0 62 26 -1 -1000 -1000 -1000 -10 -0.54162 171.0 515.0
6 -1 Pedestrian -1 -1 -10 320.0 129.0 343.0 183.0 54 23 -1 -1000 -1000 -1000 -10 -0.283796 156.0 331.0
6 -1 Pedestrian -1 -1 -10 475.0 144.0 517.0 248.0 104 42 -1 -1000 -1000 -1000 -10 -0.374213 196.0 496.0
6 -1 Pedestrian -1 -1 -10 357.0 142.0 375.0 190.0 48 18 -1 -1000 -1000 -1000 -10 -0.411488 166.0 366.0
6 -1 Pedestrian -1 -1 -10 299.0 141.0 322.0 208.0 67 23 -1 -1000 -1000 -1000 -10 -0.57347 174.0 310.0
7 -1 Pedestrian -1 -1 -10 548.0 139.0 566.0 188.0 49 18 -1 -1000 -1000 -1000 -10 -0.897633 163.0 557.0
7 -1 Pedestrian -1 -1 -10 492.0 144.0 514.0 202.0 58 22 -1 -1000 -1000 -1000 -10 4.852366 173.0 503.0
7 -1 Pedestrian -1 -1 -10 518.0 134.0 546.0 205.0 71 28 -1 -1000 -1000 -1000 -10 0.833475 169.0 532.0
7 -1 Pedestrian -1 -1 -10 538.0 138.0 557.0 200.0 62 19 -1 -1000 -1000 -1000 -10 2.033571 169.0 547.0
7 -1 Pedestrian -1 -1 -10 307.0 137.0 341.0 217.0 80 34 -1 -1000 -1000 -1000 -10 0.260032 177.0 324.0
7 -1 Pedestrian -1 -1 -10 253.0 143.0 288.0 258.0 115 35 -1 -1000 -1000 -1000 -10 -0.005806 200.0 270.0
7 -1 Pedestrian -1 -1 -10 487.0 143.0 569.0 358.0 215 82 -1 -1000 -1000 -1000 -10 9.349793 250.0 528.0
7 -1 Pedestrian -1 -1 -10 563.0 142.0 636.0 362.0 220 73 -1 -1000 -1000 -1000 -10 12.226275 252.0 599.0
7 -1 Cyclist -1 -1 -10 498.0 142.0 524.0 188.0 46 26 -1 -1000 -1000 -1000 -10 5.665128 165.0 511.0
8 -1 Pedestrian -1 -1 -10 435.0 157.0 698.0 355.0 198 263 -1 -1000 -1000 -1000 -10 -0.338506 256.0 566.0
8 -1 Pedestrian -1 -1 -10 523.0 137.0 543.0 198.0 61 20 -1 -1000 -1000 -1000 -10 6.609866 167.0 533.0
8 -1 Pedestrian -1 -1 -10 566.0 142.0 579.0 190.0 48 13 -1 -1000 -1000 -1000 -10 4.500821 166.0 572.0
8 -1 Car -1 -1 -10 22.0 138.0 306.0 360.0 222 284 -1 -1000 -1000 -1000 -10 -0.740703 249.0 164.0
8 -1 Pedestrian -1 -1 -10 504.0 143.0 516.0 176.0 33 12 -1 -1000 -1000 -1000 -10 -0.36983 159.0 510.0
8 -1 Pedestrian -1 -1 -10 222.0 145.0 292.0 325.0 180 70 -1 -1000 -1000 -1000 -10 2.643362 235.0 257.0
8 -1 Cyclist -1 -1 -10 307.0 138.0 354.0 202.0 64 47 -1 -1000 -1000 -1000 -10 1.532472 170.0 330.0
8 -1 Pedestrian -1 -1 -10 574.0 143.0 640.0 358.0 215 66 -1 -1000 -1000 -1000 -10 11.419688 250.0 607.0
8 -1 Pedestrian -1 -1 -10 493.0 142.0 516.0 209.0 67 23 -1 -1000 -1000 -1000 -10 10.618732 175.0 504.0
8 -1 Pedestrian -1 -1 -10 505.0 142.0 585.0 369.0 227 80 -1 -1000 -1000 -1000 -10 10.156077 255.0 545.0
9 -1 Pedestrian -1 -1 -10 569.0 147.0 583.0 189.0 42 14 -1 -1000 -1000 -1000 -10 -0.044255 168.0 576.0
9 -1 Pedestrian -1 -1 -10 588.0 138.0 639.0 246.0 108 51 -1 -1000 -1000 -1000 -10 -0.093401 192.0 613.0
9 -1 Pedestrian -1 -1 -10 230.0 139.0 298.0 325.0 186 68 -1 -1000 -1000 -1000 -10 1.740239 232.0 264.0
9 -1 Pedestrian -1 -1 -10 302.0 137.0 328.0 203.0 66 26 -1 -1000 -1000 -1000 -10 -0.689865 170.0 315.0
9 -1 Pedestrian -1 -1 -10 632.0 155.0 643.0 195.0 40 11 -1 -1000 -1000 -1000 -10 0.456469 175.0 637.0
9 -1 Cyclist -1 -1 -10 309.0 141.0 362.0 209.0 68 53 -1 -1000 -1000 -1000 -10 0.697536 175.0 335.0
9 -1 Pedestrian -1 -1 -10 317.0 130.0 340.0 189.0 59 23 -1 -1000 -1000 -1000 -10 0.551872 159.0 328.0
9 -1 Pedestrian -1 -1 -10 507.0 135.0 601.0 369.0 234 94 -1 -1000 -1000 -1000 -10 9.91269 252.0 554.0
9 -1 Pedestrian -1 -1 -10 580.0 135.0 660.0 369.0 234 80 -1 -1000 -1000 -1000 -10 9.145815 252.0 620.0
9 -1 Cyclist -1 -1 -10 483.0 140.0 512.0 188.0 48 29 -1 -1000 -1000 -1000 -10 2.456105 164.0 497.0
9 -1 Pedestrian -1 -1 -10 518.0 139.0 538.0 196.0 57 20 -1 -1000 -1000 -1000 -10 3.463875 167.0 528.0
9 -1 Pedestrian -1 -1 -10 64.0 128.0 742.0 369.0 241 678 -1 -1000 -1000 -1000 -10 -0.417926 248.0 403.0
9 -1 Pedestrian -1 -1 -10 495.0 145.0 518.0 206.0 61 23 -1 -1000 -1000 -1000 -10 7.536086 175.0 506.0
9 -1 Pedestrian -1 -1 -10 533.0 149.0 580.0 251.0 102 47 -1 -1000 -1000 -1000 -10 -0.648471 200.0 556.0
10 -1 Cyclist -1 -1 -10 323.0 140.0 381.0 197.0 57 58 -1 -1000 -1000 -1000 -10 0.208896 168.0 352.0
10 -1 Pedestrian -1 -1 -10 515.0 139.0 538.0 194.0 55 23 -1 -1000 -1000 -1000 -10 5.595972 166.0 526.0
10 -1 Pedestrian -1 -1 -10 604.0 139.0 649.0 248.0 109 45 -1 -1000 -1000 -1000 -10 1.764204 193.0 626.0
10 -1 Pedestrian -1 -1 -10 508.0 140.0 578.0 369.0 229 70 -1 -1000 -1000 -1000 -10 -0.650609 254.0 543.0
10 -1 Pedestrian -1 -1 -10 543.0 150.0 597.0 254.0 104 54 -1 -1000 -1000 -1000 -10 -0.261981 202.0 570.0
10 -1 Pedestrian -1 -1 -10 596.0 137.0 678.0 343.0 206 82 -1 -1000 -1000 -1000 -10 7.08478 240.0 637.0
10 -1 Pedestrian -1 -1 -10 236.0 136.0 300.0 320.0 184 64 -1 -1000 -1000 -1000 -10 6.611913 228.0 268.0
10 -1 Pedestrian -1 -1 -10 495.0 143.0 516.0 206.0 63 21 -1 -1000 -1000 -1000 -10 9.329056 174.0 505.0
10 -1 Pedestrian -1 -1 -10 537.0 163.0 643.0 355.0 192 106 -1 -1000 -1000 -1000 -10 10.045246 259.0 590.0
10 -1 Pedestrian -1 -1 -10 543.0 143.0 562.0 200.0 57 19 -1 -1000 -1000 -1000 -10 4.079051 171.0 552.0
11 -1 Pedestrian -1 -1 -10 544.0 147.0 561.0 198.0 51 17 -1 -1000 -1000 -1000 -10 6.970185 172.0 552.0
11 -1 Pedestrian -1 -1 -10 614.0 134.0 686.0 360.0 226 72 -1 -1000 -1000 -1000 -10 6.522761 247.0 650.0
11 -1 Pedestrian -1 -1 -10 548.0 152.0 655.0 361.0 209 107 -1 -1000 -1000 -1000 -10 11.123316 256.0 601.0
11 -1 Pedestrian -1 -1 -10 515.0 136.0 536.0 195.0 59 21 -1 -1000 -1000 -1000 -10 7.44707 165.0 525.0
11 -1 Car -1 -1 -10 0.0 69.0 105.0 369.0 300 105 -1 -1000 -1000 -1000 -10 2.383467 219.0 52.0
11 -1 Pedestrian -1 -1 -10 498.0 143.0 517.0 205.0 62 19 -1 -1000 -1000 -1000 -10 8.92306 174.0 507.0
11 -1 Pedestrian -1 -1 -10 243.0 137.0 311.0 322.0 185 68 -1 -1000 -1000 -1000 -10 7.607806 229.0 277.0
11 -1 Pedestrian -1 -1 -10 618.0 142.0 662.0 244.0 102 44 -1 -1000 -1000 -1000 -10 -0.367192 193.0 640.0
11 -1 Pedestrian -1 -1 -10 305.0 138.0 331.0 202.0 64 26 -1 -1000 -1000 -1000 -10 -0.010382 170.0 318.0
11 -1 Cyclist -1 -1 -10 476.0 144.0 510.0 189.0 45 34 -1 -1000 -1000 -1000 -10 7.942262 166.0 493.0
11 -1 Pedestrian -1 -1 -10 556.0 142.0 619.0 251.0 109 63 -1 -1000 -1000 -1000 -10 0.300065 196.0 587.0
11 -1 Car -1 -1 -10 5.0 193.0 307.0 369.0 176 302 -1 -1000 -1000 -1000 -10 -0.59442 281.0 156.0
12 -1 Pedestrian -1 -1 -10 570.0 146.0 586.0 192.0 46 16 -1 -1000 -1000 -1000 -10 2.406196 169.0 578.0
12 -1 Cyclist -1 -1 -10 336.0 134.0 384.0 197.0 63 48 -1 -1000 -1000 -1000 -10 0.43669 165.0 360.0
12 -1 Pedestrian -1 -1 -10 258.0 136.0 326.0 323.0 187 68 -1 -1000 -1000 -1000 -10 8.714046 229.0 292.0
12 -1 Cyclist -1 -1 -10 475.0 143.0 508.0 192.0 49 33 -1 -1000 -1000 -1000 -10 2.915653 167.0 491.0
12 -1 Pedestrian -1 -1 -10 516.0 133.0 539.0 200.0 67 23 -1 -1000 -1000 -1000 -10 5.902414 166.0 527.0
12 -1 Pedestrian -1 -1 -10 547.0 147.0 562.0 194.0 47 15 -1 -1000 -1000 -1000 -10 6.164861 170.0 554.0
12 -1 Pedestrian -1 -1 -10 626.0 150.0 690.0 360.0 210 64 -1 -1000 -1000 -1000 -10 10.553986 255.0 658.0
12 -1 Pedestrian -1 -1 -10 500.0 146.0 521.0 208.0 62 21 -1 -1000 -1000 -1000 -10 10.424304 177.0 510.0
12 -1 Pedestrian -1 -1 -10 563.0 148.0 655.0 358.0 210 92 -1 -1000 -1000 -1000 -10 9.346016 253.0 609.0
13 -1 Pedestrian -1 -1 -10 581.0 147.0 667.0 367.0 220 86 -1 -1000 -1000 -1000 -10 9.820086 257.0 624.0
13 -1 Pedestrian -1 -1 -10 637.0 138.0 706.0 364.0 226 69 -1 -1000 -1000 -1000 -10 13.832755 251.0 671.0
13 -1 Cyclist -1 -1 -10 471.0 139.0 501.0 191.0 52 30 -1 -1000 -1000 -1000 -10 5.062409 165.0 486.0
13 -1 Pedestrian -1 -1 -10 517.0 139.0 539.0 197.0 58 22 -1 -1000 -1000 -1000 -10 5.769277 168.0 528.0
13 -1 Pedestrian -1 -1 -10 544.0 150.0 561.0 193.0 43 17 -1 -1000 -1000 -1000 -10 8.264773 171.0 552.0
13 -1 Pedestrian -1 -1 -10 501.0 142.0 526.0 207.0 65 25 -1 -1000 -1000 -1000 -10 9.704943 174.0 513.0
13 -1 Pedestrian -1 -1 -10 257.0 130.0 327.0 329.0 199 70 -1 -1000 -1000 -1000 -10 6.956774 229.0 292.0
13 -1 Pedestrian -1 -1 -10 425.0 161.0 768.0 349.0 188 343 -1 -1000 -1000 -1000 -10 -0.471619 255.0 596.0
13 -1 Pedestrian -1 -1 -10 572.0 147.0 590.0 194.0 47 18 -1 -1000 -1000 -1000 -10 6.172215 170.0 581.0
14 -1 Pedestrian -1 -1 -10 665.0 136.0 713.0 244.0 108 48 -1 -1000 -1000 -1000 -10 -0.028062 190.0 689.0
14 -1 Pedestrian -1 -1 -10 649.0 132.0 724.0 368.0 236 75 -1 -1000 -1000 -1000 -10 12.775582 250.0 686.0
14 -1 Pedestrian -1 -1 -10 296.0 136.0 329.0 204.0 68 33 -1 -1000 -1000 -1000 -10 -0.008622 170.0 312.0
14 -1 Pedestrian -1 -1 -10 499.0 140.0 524.0 203.0 63 25 -1 -1000 -1000 -1000 -10 9.865956 171.0 511.0
14 -1 Pedestrian -1 -1 -10 572.0 144.0 588.0 191.0 47 16 -1 -1000 -1000 -1000 -10 5.809346 167.0 580.0
14 -1 Pedestrian -1 -1 -10 283.0 123.0 354.0 333.0 210 71 -1 -1000 -1000 -1000 -10 9.042584 228.0 318.0
14 -1 Pedestrian -1 -1 -10 545.0 149.0 560.0 191.0 42 15 -1 -1000 -1000 -1000 -10 6.032016 170.0 552.0
14 -1 Pedestrian -1 -1 -10 588.0 128.0 675.0 369.0 241 87 -1 -1000 -1000 -1000 -10 10.242812 248.0 631.0
14 -1 Pedestrian -1 -1 -10 466.0 149.0 763.0 358.0 209 297 -1 -1000 -1000 -1000 -10 -0.840481 253.0 614.0
14 -1 Cyclist -1 -1 -10 467.0 142.0 505.0 192.0 50 38 -1 -1000 -1000 -1000 -10 4.117941 167.0 486.0
14 -1 Pedestrian -1 -1 -10 229.0 121.0 312.0 320.0 199 83 -1 -1000 -1000 -1000 -10 3.707605 220.0 270.0
14 -1 Pedestrian -1 -1 -10 516.0 138.0 536.0 194.0 56 20 -1 -1000 -1000 -1000 -10 1.935981 166.0 526.0
14 -1 Pedestrian -1 -1 -10 5.0 146.0 950.0 369.0 223 945 -1 -1000 -1000 -1000 -10 0.811513 257.0 477.0
15 -1 Pedestrian -1 -1 -10 652.0 118.0 737.0 366.0 248 85 -1 -1000 -1000 -1000 -10 13.827818 242.0 694.0
15 -1 Pedestrian -1 -1 -10 593.0 128.0 680.0 366.0 238 87 -1 -1000 -1000 -1000 -10 10.353508 247.0 636.0
15 -1 Cyclist -1 -1 -10 466.0 140.0 502.0 191.0 51 36 -1 -1000 -1000 -1000 -10 7.748178 165.0 484.0
15 -1 Pedestrian -1 -1 -10 540.0 144.0 557.0 196.0 52 17 -1 -1000 -1000 -1000 -10 8.851448 170.0 548.0
15 -1 Pedestrian -1 -1 -10 563.0 151.0 579.0 199.0 48 16 -1 -1000 -1000 -1000 -10 -0.664991 175.0 571.0
15 -1 Car -1 -1 -10 0.0 140.0 317.0 369.0 229 317 -1 -1000 -1000 -1000 -10 -0.956125 254.0 158.0
15 -1 Pedestrian -1 -1 -10 241.0 123.0 312.0 328.0 205 71 -1 -1000 -1000 -1000 -10 3.582517 225.0 276.0
15 -1 Pedestrian -1 -1 -10 570.0 139.0 589.0 195.0 56 19 -1 -1000 -1000 -1000 -10 6.208428 167.0 579.0
15 -1 Pedestrian -1 -1 -10 674.0 137.0 727.0 251.0 114 53 -1 -1000 -1000 -1000 -10 -0.783409 194.0 700.0
15 -1 Cyclist -1 -1 -10 490.0 139.0 516.0 186.0 47 26 -1 -1000 -1000 -1000 -10 -0.96381 162.0 503.0
15 -1 Pedestrian -1 -1 -10 476.0 135.0 802.0 366.0 231 326 -1 -1000 -1000 -1000 -10 -0.196391 250.0 639.0
15 -1 Pedestrian -1 -1 -10 518.0 138.0 534.0 189.0 51 16 -1 -1000 -1000 -1000 -10 1.020314 163.0 526.0
15 -1 Pedestrian -1 -1 -10 286.0 126.0 368.0 336.0 210 82 -1 -1000 -1000 -1000 -10 7.338341 231.0 327.0
15 -1 Pedestrian -1 -1 -10 504.0 144.0 526.0 208.0 64 22 -1 -1000 -1000 -1000 -10 7.02948 176.0 515.0
16 -1 Pedestrian -1 -1 -10 465.0 136.0 481.0 185.0 49 16 -1 -1000 -1000 -1000 -10 -0.591106 160.0 473.0
16 -1 Car -1 -1 -10 813.0 58.0 875.0 81.0 23 62 -1 -1000 -1000 -1000 -10 -0.806601 69.0 844.0
16 -1 Pedestrian -1 -1 -10 613.0 148.0 740.0 369.0 221 127 -1 -1000 -1000 -1000 -10 12.431409 258.0 676.0
16 -1 Pedestrian -1 -1 -10 700.0 131.0 762.0 358.0 227 62 -1 -1000 -1000 -1000 -10 0.512141 244.0 731.0
16 -1 Pedestrian -1 -1 -10 572.0 142.0 586.0 194.0 52 14 -1 -1000 -1000 -1000 -10 5.674338 168.0 579.0
16 -1 Pedestrian -1 -1 -10 234.0 128.0 312.0 332.0 204 78 -1 -1000 -1000 -1000 -10 5.886125 230.0 273.0
16 -1 Pedestrian -1 -1 -10 542.0 141.0 558.0 194.0 53 16 -1 -1000 -1000 -1000 -10 8.471801 167.0 550.0
16 -1 Pedestrian -1 -1 -10 308.0 125.0 378.0 346.0 221 70 -1 -1000 -1000 -1000 -10 9.075336 235.0 343.0
16 -1 Cyclist -1 -1 -10 460.0 141.0 497.0 192.0 51 37 -1 -1000 -1000 -1000 -10 11.784579 166.0 478.0
16 -1 Pedestrian -1 -1 -10 506.0 145.0 529.0 206.0 61 23 -1 -1000 -1000 -1000 -10 12.124986 175.0 517.0
16 -1 Pedestrian -1 -1 -10 588.0 163.0 658.0 364.0 201 70 -1 -1000 -1000 -1000 -10 2.25214 263.0 623.0
16 -1 Pedestrian -1 -1 -10 686.0 143.0 735.0 249.0 106 49 -1 -1000 -1000 -1000 -10 3.053454 196.0 710.0
17 -1 Cyclist -1 -1 -10 459.0 144.0 489.0 193.0 49 30 -1 -1000 -1000 -1000 -10 5.933791 168.0 474.0
17 -1 Pedestrian -1 -1 -10 250.0 134.0 319.0 320.0 186 69 -1 -1000 -1000 -1000 -10 4.586424 227.0 284.0
17 -1 Pedestrian -1 -1 -10 318.0 139.0 388.0 324.0 185 70 -1 -1000 -1000 -1000 -10 8.477258 231.0 353.0
17 -1 Pedestrian -1 -1 -10 511.0 146.0 534.0 209.0 63 23 -1 -1000 -1000 -1000 -10 11.608993 177.0 522.0
17 -1 Pedestrian -1 -1 -10 283.0 111.0 328.0 247.0 136 45 -1 -1000 -1000 -1000 -10 -0.804979 179.0 305.0
17 -1 Pedestrian -1 -1 -10 626.0 147.0 750.0 369.0 222 124 -1 -1000 -1000 -1000 -10 12.811474 258.0 688.0
17 -1 Pedestrian -1 -1 -10 572.0 141.0 590.0 196.0 55 18 -1 -1000 -1000 -1000 -10 6.220839 168.0 581.0
17 -1 Pedestrian -1 -1 -10 542.0 145.0 558.0 195.0 50 16 -1 -1000 -1000 -1000 -10 7.874949 170.0 550.0
17 -1 Pedestrian -1 -1 -10 491.0 140.0 505.0 180.0 40 14 -1 -1000 -1000 -1000 -10 2.606099 160.0 498.0
17 -1 Car -1 -1 -10 1180.0 207.0 1221.0 369.0 162 41 -1 -1000 -1000 -1000 -10 2.160268 288.0 1200.0
17 -1 Pedestrian -1 -1 -10 586.0 165.0 673.0 362.0 197 87 -1 -1000 -1000 -1000 -10 0.528112 263.0 629.0
17 -1 Pedestrian -1 -1 -10 700.0 141.0 755.0 259.0 118 55 -1 -1000 -1000 -1000 -10 2.119656 200.0 727.0
