frame track_id type truncated occluded alpha left top right bottom height width length x y z rotation_y score center_x center_y
4 -1 Car -1 -1 -10 111.0 184.0 226.0 228.0 44 115 -1 -1000 -1000 -1000 -10 10.516794 206.0 168.0
5 -1 Car -1 -1 -10 73.0 184.0 203.0 230.0 46 130 -1 -1000 -1000 -1000 -10 10.216842 207.0 138.0
5 -1 Car -1 -1 -10 0.0 193.0 90.0 238.0 45 90 -1 -1000 -1000 -1000 -10 6.82459 215.0 45.0
5 -1 Car -1 -1 -10 776.0 177.0 811.0 199.0 22 35 -1 -1000 -1000 -1000 -10 -0.041173 188.0 793.0
6 -1 Car -1 -1 -10 39.0 180.0 173.0 231.0 51 134 -1 -1000 -1000 -1000 -10 9.040851 205.0 106.0
6 -1 Car -1 -1 -10 0.0 162.0 36.0 262.0 100 36 -1 -1000 -1000 -1000 -10 2.106164 212.0 18.0
7 -1 Car -1 -1 -10 10.0 179.0 159.0 229.0 50 149 -1 -1000 -1000 -1000 -10 7.141772 204.0 84.0
8 -1 Car -1 -1 -10 716.0 171.0 733.0 184.0 13 17 -1 -1000 -1000 -1000 -10 0.979335 177.0 724.0
8 -1 Car -1 -1 -10 8.0 171.0 101.0 241.0 70 93 -1 -1000 -1000 -1000 -10 5.024046 206.0 54.0
9 -1 Car -1 -1 -10 717.0 171.0 732.0 184.0 13 15 -1 -1000 -1000 -1000 -10 -0.877357 177.0 724.0
9 -1 Pedestrian -1 -1 -10 681.0 160.0 689.0 185.0 25 8 -1 -1000 -1000 -1000 -10 -0.398843 172.0 685.0
9 -1 Pedestrian -1 -1 -10 381.0 165.0 426.0 241.0 76 45 -1 -1000 -1000 -1000 -10 -0.864369 203.0 403.0
10 -1 Car -1 -1 -10 712.0 173.0 734.0 187.0 14 22 -1 -1000 -1000 -1000 -10 -0.184927 180.0 723.0
11 -1 Pedestrian -1 -1 -10 941.0 92.0 1007.0 221.0 129 66 -1 -1000 -1000 -1000 -10 -0.202373 156.0 974.0
11 -1 Car -1 -1 -10 713.0 177.0 733.0 190.0 13 20 -1 -1000 -1000 -1000 -10 0.323681 183.0 723.0
12 -1 Pedestrian -1 -1 -10 1153.0 192.0 1178.0 234.0 42 25 -1 -1000 -1000 -1000 -10 -0.416503 213.0 1165.0
12 -1 Car -1 -1 -10 713.0 177.0 731.0 190.0 13 18 -1 -1000 -1000 -1000 -10 1.744416 183.0 722.0
12 -1 Car -1 -1 -10 531.0 15.0 577.0 48.0 33 46 -1 -1000 -1000 -1000 -10 1.761448 31.0 554.0
12 -1 Pedestrian -1 -1 -10 131.0 37.0 155.0 99.0 62 24 -1 -1000 -1000 -1000 -10 -0.916056 68.0 143.0
13 -1 Car -1 -1 -10 714.0 174.0 732.0 188.0 14 18 -1 -1000 -1000 -1000 -10 3.579707 181.0 723.0
13 -1 Car -1 -1 -10 23.0 173.0 140.0 231.0 58 117 -1 -1000 -1000 -1000 -10 0.925346 202.0 81.0
14 -1 Pedestrian -1 -1 -10 753.0 141.0 772.0 193.0 52 19 -1 -1000 -1000 -1000 -10 1.520529 167.0 762.0
15 -1 Cyclist -1 -1 -10 178.0 158.0 251.0 305.0 147 73 -1 -1000 -1000 -1000 -10 1.306393 231.0 214.0
15 -1 Pedestrian -1 -1 -10 751.0 140.0 772.0 192.0 52 21 -1 -1000 -1000 -1000 -10 0.235892 166.0 761.0
16 -1 Cyclist -1 -1 -10 105.0 197.0 223.0 311.0 114 118 -1 -1000 -1000 -1000 -10 3.406283 254.0 164.0
16 -1 Car -1 -1 -10 712.0 170.0 730.0 186.0 16 18 -1 -1000 -1000 -1000 -10 0.309306 178.0 721.0
16 -1 Pedestrian -1 -1 -10 757.0 142.0 771.0 189.0 47 14 -1 -1000 -1000 -1000 -10 0.623818 165.0 764.0
17 -1 Car -1 -1 -10 707.0 172.0 728.0 186.0 14 21 -1 -1000 -1000 -1000 -10 -0.30827 179.0 717.0
18 -1 Pedestrian -1 -1 -10 417.0 174.0 428.0 199.0 25 11 -1 -1000 -1000 -1000 -10 0.642041 186.0 422.0
18 -1 Car -1 -1 -10 278.0 172.0 335.0 202.0 30 57 -1 -1000 -1000 -1000 -10 -0.610766 187.0 306.0
18 -1 Car -1 -1 -10 710.0 173.0 728.0 187.0 14 18 -1 -1000 -1000 -1000 -10 0.452229 180.0 719.0
19 -1 Car -1 -1 -10 709.0 170.0 727.0 186.0 16 18 -1 -1000 -1000 -1000 -10 2.40331 178.0 718.0
19 -1 Pedestrian -1 -1 -10 786.0 144.0 807.0 189.0 45 21 -1 -1000 -1000 -1000 -10 0.030726 166.0 796.0
20 -1 Car -1 -1 -10 705.0 170.0 725.0 186.0 16 20 -1 -1000 -1000 -1000 -10 2.555937 178.0 715.0
20 -1 Car -1 -1 -10 1141.0 145.0 1227.0 183.0 38 86 -1 -1000 -1000 -1000 -10 -0.803446 164.0 1184.0
21 -1 Pedestrian -1 -1 -10 431.0 90.0 449.0 135.0 45 18 -1 -1000 -1000 -1000 -10 -0.940772 112.0 440.0
21 -1 Car -1 -1 -10 1047.0 194.0 1241.0 365.0 171 194 -1 -1000 -1000 -1000 -10 1.112126 279.0 1144.0
21 -1 Car -1 -1 -10 703.0 170.0 723.0 184.0 14 20 -1 -1000 -1000 -1000 -10 0.346664 177.0 713.0
22 -1 Car -1 -1 -10 1031.0 158.0 1227.0 362.0 204 196 -1 -1000 -1000 -1000 -10 -0.057689 260.0 1129.0
22 -1 Pedestrian -1 -1 -10 730.0 152.0 746.0 191.0 39 16 -1 -1000 -1000 -1000 -10 -0.317542 171.0 738.0
22 -1 Cyclist -1 -1 -10 240.0 169.0 292.0 275.0 106 52 -1 -1000 -1000 -1000 -10 1.407886 222.0 266.0
22 -1 Car -1 -1 -10 704.0 172.0 723.0 186.0 14 19 -1 -1000 -1000 -1000 -10 2.397514 179.0 713.0
23 -1 Cyclist -1 -1 -10 191.0 164.0 252.0 275.0 111 61 -1 -1000 -1000 -1000 -10 -0.014049 219.0 221.0
24 -1 Car -1 -1 -10 703.0 173.0 727.0 188.0 15 24 -1 -1000 -1000 -1000 -10 2.387721 180.0 715.0
24 -1 Pedestrian -1 -1 -10 894.0 184.0 912.0 224.0 40 18 -1 -1000 -1000 -1000 -10 0.882771 204.0 903.0
25 -1 Pedestrian -1 -1 -10 398.0 86.0 416.0 134.0 48 18 -1 -1000 -1000 -1000 -10 -0.747217 110.0 407.0
26 -1 Cyclist -1 -1 -10 1133.0 172.0 1238.0 290.0 118 105 -1 -1000 -1000 -1000 -10 -0.546504 231.0 1185.0
27 -1 Car -1 -1 -10 710.0 176.0 728.0 191.0 15 18 -1 -1000 -1000 -1000 -10 6.240569 183.0 719.0
28 -1 Car -1 -1 -10 713.0 172.0 734.0 188.0 16 21 -1 -1000 -1000 -1000 -10 3.39322 180.0 723.0
29 -1 Pedestrian -1 -1 -10 363.0 68.0 382.0 126.0 58 19 -1 -1000 -1000 -1000 -10 -0.446797 97.0 372.0
29 -1 Car -1 -1 -10 712.0 171.0 732.0 186.0 15 20 -1 -1000 -1000 -1000 -10 4.72867 178.0 722.0
31 -1 Car -1 -1 -10 714.0 170.0 736.0 186.0 16 22 -1 -1000 -1000 -1000 -10 8.436831 178.0 725.0
31 -1 Pedestrian -1 -1 -10 233.0 141.0 248.0 189.0 48 15 -1 -1000 -1000 -1000 -10 -0.063767 165.0 240.0
32 -1 Car -1 -1 -10 716.0 171.0 734.0 187.0 16 18 -1 -1000 -1000 -1000 -10 4.802427 179.0 725.0
33 -1 Cyclist -1 -1 -10 736.0 160.0 752.0 188.0 28 16 -1 -1000 -1000 -1000 -10 1.034212 174.0 744.0
33 -1 Car -1 -1 -10 717.0 171.0 737.0 189.0 18 20 -1 -1000 -1000 -1000 -10 4.950464 180.0 727.0
34 -1 Car -1 -1 -10 592.0 174.0 611.0 188.0 14 19 -1 -1000 -1000 -1000 -10 -0.221617 181.0 601.0
34 -1 Pedestrian -1 -1 -10 803.0 140.0 821.0 183.0 43 18 -1 -1000 -1000 -1000 -10 -0.459191 161.0 812.0
35 -1 Car -1 -1 -10 717.0 170.0 736.0 189.0 19 19 -1 -1000 -1000 -1000 -10 6.681055 179.0 726.0
35 -1 Car -1 -1 -10 591.0 170.0 617.0 187.0 17 26 -1 -1000 -1000 -1000 -10 3.517955 178.0 604.0
36 -1 Car -1 -1 -10 717.0 170.0 738.0 187.0 17 21 -1 -1000 -1000 -1000 -10 9.408454 178.0 727.0
36 -1 Car -1 -1 -10 586.0 171.0 615.0 186.0 15 29 -1 -1000 -1000 -1000 -10 0.324441 178.0 600.0
36 -1 Car -1 -1 -10 16.0 183.0 117.0 221.0 38 101 -1 -1000 -1000 -1000 -10 -0.427305 202.0 66.0
36 -1 Pedestrian -1 -1 -10 803.0 138.0 830.0 178.0 40 27 -1 -1000 -1000 -1000 -10 -0.830889 158.0 816.0
37 -1 Car -1 -1 -10 13.0 167.0 140.0 218.0 51 127 -1 -1000 -1000 -1000 -10 0.838116 192.0 76.0
37 -1 Cyclist -1 -1 -10 275.0 184.0 296.0 218.0 34 21 -1 -1000 -1000 -1000 -10 -0.744293 201.0 285.0
37 -1 Car -1 -1 -10 584.0 171.0 610.0 187.0 16 26 -1 -1000 -1000 -1000 -10 3.977007 179.0 597.0
37 -1 Car -1 -1 -10 717.0 170.0 738.0 187.0 17 21 -1 -1000 -1000 -1000 -10 8.215403 178.0 727.0
37 -1 Car -1 -1 -10 0.0 158.0 55.0 237.0 79 55 -1 -1000 -1000 -1000 -10 1.030831 197.0 27.0
38 -1 Car -1 -1 -10 717.0 169.0 740.0 189.0 20 23 -1 -1000 -1000 -1000 -10 5.751215 179.0 728.0
39 -1 Car -1 -1 -10 718.0 169.0 740.0 188.0 19 22 -1 -1000 -1000 -1000 -10 8.175015 178.0 729.0
40 -1 Pedestrian -1 -1 -10 917.0 139.0 931.0 175.0 36 14 -1 -1000 -1000 -1000 -10 -0.711513 157.0 924.0
40 -1 Car -1 -1 -10 567.0 167.0 599.0 193.0 26 32 -1 -1000 -1000 -1000 -10 1.287745 180.0 583.0
40 -1 Car -1 -1 -10 718.0 168.0 738.0 188.0 20 20 -1 -1000 -1000 -1000 -10 6.11891 178.0 728.0
41 -1 Car -1 -1 -10 564.0 171.0 593.0 191.0 20 29 -1 -1000 -1000 -1000 -10 2.63988 181.0 578.0
41 -1 Car -1 -1 -10 713.0 171.0 737.0 189.0 18 24 -1 -1000 -1000 -1000 -10 7.196373 180.0 725.0
41 -1 Car -1 -1 -10 855.0 157.0 990.0 196.0 39 135 -1 -1000 -1000 -1000 -10 -0.322525 176.0 922.0
42 -1 Car -1 -1 -10 557.0 173.0 584.0 192.0 19 27 -1 -1000 -1000 -1000 -10 6.617484 182.0 570.0
42 -1 Car -1 -1 -10 714.0 171.0 738.0 191.0 20 24 -1 -1000 -1000 -1000 -10 9.288715 181.0 726.0
42 -1 Pedestrian -1 -1 -10 83.0 114.0 125.0 224.0 110 42 -1 -1000 -1000 -1000 -10 0.462987 169.0 104.0
43 -1 Car -1 -1 -10 712.0 171.0 738.0 191.0 20 26 -1 -1000 -1000 -1000 -10 7.803195 181.0 725.0
43 -1 Pedestrian -1 -1 -10 633.0 224.0 644.0 253.0 29 11 -1 -1000 -1000 -1000 -10 -0.243486 238.0 638.0
43 -1 Pedestrian -1 -1 -10 46.0 103.0 97.0 237.0 134 51 -1 -1000 -1000 -1000 -10 -0.116528 170.0 71.0
43 -1 Pedestrian -1 -1 -10 931.0 140.0 943.0 170.0 30 12 -1 -1000 -1000 -1000 -10 0.572284 155.0 937.0
43 -1 Car -1 -1 -10 549.0 172.0 579.0 192.0 20 30 -1 -1000 -1000 -1000 -10 7.334599 182.0 564.0
44 -1 Car -1 -1 -10 717.0 172.0 739.0 192.0 20 22 -1 -1000 -1000 -1000 -10 9.833734 182.0 728.0
44 -1 Pedestrian -1 -1 -10 634.0 232.0 643.0 259.0 27 9 -1 -1000 -1000 -1000 -10 -0.144244 245.0 638.0
44 -1 Car -1 -1 -10 540.0 173.0 574.0 194.0 21 34 -1 -1000 -1000 -1000 -10 7.058267 183.0 557.0
44 -1 Pedestrian -1 -1 -10 9.0 102.0 58.0 236.0 134 49 -1 -1000 -1000 -1000 -10 -0.595365 169.0 33.0
45 -1 Pedestrian -1 -1 -10 626.0 237.0 648.0 272.0 35 22 -1 -1000 -1000 -1000 -10 -0.634158 254.0 637.0
45 -1 Car -1 -1 -10 713.0 171.0 739.0 194.0 23 26 -1 -1000 -1000 -1000 -10 11.195092 182.0 726.0
45 -1 Car -1 -1 -10 538.0 175.0 567.0 197.0 22 29 -1 -1000 -1000 -1000 -10 9.222105 186.0 552.0
46 -1 Car -1 -1 -10 714.0 174.0 738.0 195.0 21 24 -1 -1000 -1000 -1000 -10 9.989372 184.0 726.0
46 -1 Cyclist -1 -1 -10 776.0 156.0 795.0 193.0 37 19 -1 -1000 -1000 -1000 -10 0.034849 174.0 785.0
46 -1 Car -1 -1 -10 531.0 175.0 562.0 198.0 23 31 -1 -1000 -1000 -1000 -10 7.852903 186.0 546.0
47 -1 Cyclist -1 -1 -10 766.0 158.0 792.0 191.0 33 26 -1 -1000 -1000 -1000 -10 0.891303 174.0 779.0
47 -1 Car -1 -1 -10 717.0 175.0 739.0 197.0 22 22 -1 -1000 -1000 -1000 -10 9.678221 186.0 728.0
47 -1 Car -1 -1 -10 516.0 177.0 558.0 198.0 21 42 -1 -1000 -1000 -1000 -10 8.13021 187.0 537.0
48 -1 Car -1 -1 -10 507.0 176.0 554.0 198.0 22 47 -1 -1000 -1000 -1000 -10 11.465649 187.0 530.0
48 -1 Car -1 -1 -10 414.0 175.0 451.0 197.0 22 37 -1 -1000 -1000 -1000 -10 0.78622 186.0 432.0
48 -1 Car -1 -1 -10 716.0 173.0 735.0 195.0 22 19 -1 -1000 -1000 -1000 -10 11.174869 184.0 725.0
48 -1 Pedestrian -1 -1 -10 602.0 165.0 613.0 194.0 29 11 -1 -1000 -1000 -1000 -10 0.66789 179.0 607.0
49 -1 Pedestrian -1 -1 -10 603.0 169.0 612.0 193.0 24 9 -1 -1000 -1000 -1000 -10 0.849282 181.0 607.0
49 -1 Car -1 -1 -10 501.0 177.0 545.0 199.0 22 44 -1 -1000 -1000 -1000 -10 11.717823 188.0 523.0
49 -1 Car -1 -1 -10 716.0 171.0 740.0 197.0 26 24 -1 -1000 -1000 -1000 -10 10.679328 184.0 728.0
50 -1 Pedestrian -1 -1 -10 427.0 156.0 443.0 199.0 43 16 -1 -1000 -1000 -1000 -10 1.069751 177.0 435.0
50 -1 Car -1 -1 -10 489.0 176.0 537.0 201.0 25 48 -1 -1000 -1000 -1000 -10 12.309541 188.0 513.0
50 -1 Car -1 -1 -10 713.0 174.0 739.0 197.0 23 26 -1 -1000 -1000 -1000 -10 9.109235 185.0 726.0
51 -1 Pedestrian -1 -1 -10 312.0 83.0 337.0 146.0 63 25 -1 -1000 -1000 -1000 -10 0.160578 114.0 324.0
51 -1 Car -1 -1 -10 390.0 174.0 432.0 199.0 25 42 -1 -1000 -1000 -1000 -10 0.541357 186.0 411.0
51 -1 Car -1 -1 -10 714.0 170.0 740.0 196.0 26 26 -1 -1000 -1000 -1000 -10 10.104127 183.0 727.0
51 -1 Car -1 -1 -10 480.0 175.0 526.0 200.0 25 46 -1 -1000 -1000 -1000 -10 12.039617 187.0 503.0
52 -1 Car -1 -1 -10 463.0 176.0 514.0 203.0 27 51 -1 -1000 -1000 -1000 -10 12.688903 189.0 488.0
52 -1 Car -1 -1 -10 711.0 172.0 739.0 198.0 26 28 -1 -1000 -1000 -1000 -10 10.302916 185.0 725.0
53 -1 Car -1 -1 -10 712.0 174.0 739.0 199.0 25 27 -1 -1000 -1000 -1000 -10 8.050373 186.0 725.0
53 -1 Car -1 -1 -10 453.0 177.0 503.0 203.0 26 50 -1 -1000 -1000 -1000 -10 14.428155 190.0 478.0
54 -1 Car -1 -1 -10 437.0 177.0 496.0 205.0 28 59 -1 -1000 -1000 -1000 -10 14.178829 191.0 466.0
54 -1 Car -1 -1 -10 707.0 173.0 740.0 198.0 25 33 -1 -1000 -1000 -1000 -10 9.87235 185.0 723.0
54 -1 Pedestrian -1 -1 -10 593.0 167.0 600.0 194.0 27 7 -1 -1000 -1000 -1000 -10 1.675617 180.0 596.0
55 -1 Car -1 -1 -10 425.0 178.0 481.0 206.0 28 56 -1 -1000 -1000 -1000 -10 13.771458 192.0 453.0
55 -1 Car -1 -1 -10 706.0 174.0 737.0 198.0 24 31 -1 -1000 -1000 -1000 -10 11.284302 186.0 721.0
56 -1 Car -1 -1 -10 705.0 171.0 738.0 199.0 28 33 -1 -1000 -1000 -1000 -10 11.091519 185.0 721.0
56 -1 Car -1 -1 -10 402.0 178.0 466.0 209.0 31 64 -1 -1000 -1000 -1000 -10 13.519906 193.0 434.0
57 -1 Car -1 -1 -10 381.0 177.0 452.0 212.0 35 71 -1 -1000 -1000 -1000 -10 15.854154 194.0 416.0
57 -1 Car -1 -1 -10 704.0 172.0 736.0 200.0 28 32 -1 -1000 -1000 -1000 -10 8.503315 186.0 720.0
57 -1 Pedestrian -1 -1 -10 360.0 157.0 390.0 236.0 79 30 -1 -1000 -1000 -1000 -10 -0.924841 196.0 375.0
57 -1 Pedestrian -1 -1 -10 345.0 162.0 360.0 201.0 39 15 -1 -1000 -1000 -1000 -10 -0.486761 181.0 352.0
58 -1 Cyclist -1 -1 -10 751.0 158.0 786.0 196.0 38 35 -1 -1000 -1000 -1000 -10 1.873554 177.0 768.0
58 -1 Car -1 -1 -10 704.0 175.0 734.0 202.0 27 30 -1 -1000 -1000 -1000 -10 12.972629 188.0 719.0
58 -1 Car -1 -1 -10 362.0 180.0 435.0 217.0 37 73 -1 -1000 -1000 -1000 -10 13.627125 198.0 398.0
59 -1 Car -1 -1 -10 891.0 164.0 930.0 198.0 34 39 -1 -1000 -1000 -1000 -10 -0.162052 181.0 910.0
59 -1 Car -1 -1 -10 700.0 174.0 735.0 202.0 28 35 -1 -1000 -1000 -1000 -10 10.836143 188.0 717.0
59 -1 Car -1 -1 -10 331.0 180.0 414.0 220.0 40 83 -1 -1000 -1000 -1000 -10 14.080966 200.0 372.0
60 -1 Car -1 -1 -10 954.0 156.0 1002.0 188.0 32 48 -1 -1000 -1000 -1000 -10 0.323763 172.0 978.0
60 -1 Car -1 -1 -10 314.0 178.0 400.0 220.0 42 86 -1 -1000 -1000 -1000 -10 17.517902 199.0 357.0
60 -1 Car -1 -1 -10 698.0 173.0 732.0 204.0 31 34 -1 -1000 -1000 -1000 -10 12.37415 188.0 715.0
61 -1 Car -1 -1 -10 878.0 158.0 986.0 213.0 55 108 -1 -1000 -1000 -1000 -10 -0.271866 185.0 932.0
61 -1 Pedestrian -1 -1 -10 540.0 165.0 554.0 189.0 24 14 -1 -1000 -1000 -1000 -10 0.834578 177.0 547.0
61 -1 Car -1 -1 -10 697.0 174.0 729.0 201.0 27 32 -1 -1000 -1000 -1000 -10 12.290836 187.0 713.0
61 -1 Car -1 -1 -10 287.0 179.0 383.0 224.0 45 96 -1 -1000 -1000 -1000 -10 13.516582 201.0 335.0
62 -1 Car -1 -1 -10 694.0 172.0 733.0 202.0 30 39 -1 -1000 -1000 -1000 -10 12.941634 187.0 713.0
62 -1 Car -1 -1 -10 242.0 177.0 356.0 227.0 50 114 -1 -1000 -1000 -1000 -10 16.298901 202.0 299.0
62 -1 Pedestrian -1 -1 -10 335.0 154.0 358.0 213.0 59 23 -1 -1000 -1000 -1000 -10 2.214701 183.0 346.0
62 -1 Pedestrian -1 -1 -10 567.0 169.0 575.0 194.0 25 8 -1 -1000 -1000 -1000 -10 3.490954 181.0 571.0
63 -1 Car -1 -1 -10 696.0 171.0 731.0 204.0 33 35 -1 -1000 -1000 -1000 -10 13.972489 187.0 713.0
63 -1 Car -1 -1 -10 205.0 179.0 329.0 234.0 55 124 -1 -1000 -1000 -1000 -10 17.936367 206.0 267.0
63 -1 Cyclist -1 -1 -10 486.0 151.0 505.0 191.0 40 19 -1 -1000 -1000 -1000 -10 -0.73504 171.0 495.0
64 -1 Pedestrian -1 -1 -10 563.0 166.0 573.0 194.0 28 10 -1 -1000 -1000 -1000 -10 1.936122 180.0 568.0
64 -1 Car -1 -1 -10 694.0 172.0 734.0 204.0 32 40 -1 -1000 -1000 -1000 -10 13.989918 188.0 714.0
64 -1 Car -1 -1 -10 151.0 178.0 303.0 239.0 61 152 -1 -1000 -1000 -1000 -10 18.599184 208.0 227.0
64 -1 Cyclist -1 -1 -10 556.0 167.0 584.0 200.0 33 28 -1 -1000 -1000 -1000 -10 -0.230634 183.0 570.0
65 -1 Pedestrian -1 -1 -10 562.0 166.0 573.0 195.0 29 11 -1 -1000 -1000 -1000 -10 2.736924 180.0 567.0
65 -1 Car -1 -1 -10 693.0 174.0 734.0 207.0 33 41 -1 -1000 -1000 -1000 -10 14.702737 190.0 713.0
65 -1 Cyclist -1 -1 -10 754.0 163.0 791.0 196.0 33 37 -1 -1000 -1000 -1000 -10 1.344727 179.0 772.0
65 -1 Car -1 -1 -10 89.0 183.0 262.0 246.0 63 173 -1 -1000 -1000 -1000 -10 14.660081 214.0 175.0
65 -1 Cyclist -1 -1 -10 235.0 173.0 268.0 231.0 58 33 -1 -1000 -1000 -1000 -10 -0.064327 202.0 251.0
66 -1 Pedestrian -1 -1 -10 566.0 170.0 576.0 196.0 26 10 -1 -1000 -1000 -1000 -10 1.050005 183.0 571.0
66 -1 Pedestrian -1 -1 -10 558.0 169.0 569.0 196.0 27 11 -1 -1000 -1000 -1000 -10 5.638531 182.0 563.0
66 -1 Cyclist -1 -1 -10 754.0 164.0 792.0 196.0 32 38 -1 -1000 -1000 -1000 -10 1.796838 180.0 773.0
66 -1 Car -1 -1 -10 882.0 164.0 943.0 187.0 23 61 -1 -1000 -1000 -1000 -10 3.658407 175.0 912.0
66 -1 Car -1 -1 -10 30.0 188.0 239.0 258.0 70 209 -1 -1000 -1000 -1000 -10 16.504927 223.0 134.0
66 -1 Car -1 -1 -10 696.0 173.0 737.0 209.0 36 41 -1 -1000 -1000 -1000 -10 12.284164 191.0 716.0
67 -1 Car -1 -1 -10 886.0 162.0 949.0 185.0 23 63 -1 -1000 -1000 -1000 -10 4.21109 173.0 917.0
67 -1 Pedestrian -1 -1 -10 1123.0 113.0 1208.0 211.0 98 85 -1 -1000 -1000 -1000 -10 0.041952 162.0 1165.0
67 -1 Car -1 -1 -10 695.0 172.0 741.0 210.0 38 46 -1 -1000 -1000 -1000 -10 16.507927 191.0 718.0
67 -1 Cyclist -1 -1 -10 754.0 164.0 788.0 197.0 33 34 -1 -1000 -1000 -1000 -10 6.356649 180.0 771.0
67 -1 Pedestrian -1 -1 -10 557.0 172.0 567.0 196.0 24 10 -1 -1000 -1000 -1000 -10 5.673575 184.0 562.0
67 -1 Car -1 -1 -10 0.0 180.0 172.0 275.0 95 172 -1 -1000 -1000 -1000 -10 12.970678 227.0 86.0
68 -1 Cyclist -1 -1 -10 464.0 149.0 486.0 190.0 41 22 -1 -1000 -1000 -1000 -10 3.01661 169.0 475.0
68 -1 Car -1 -1 -10 0.0 180.0 111.0 273.0 93 111 -1 -1000 -1000 -1000 -10 7.453401 226.0 55.0
68 -1 Car -1 -1 -10 874.0 159.0 970.0 183.0 24 96 -1 -1000 -1000 -1000 -10 5.025258 171.0 922.0
68 -1 Pedestrian -1 -1 -10 1131.0 122.0 1228.0 208.0 86 97 -1 -1000 -1000 -1000 -10 -0.585908 165.0 1179.0
68 -1 Pedestrian -1 -1 -10 556.0 168.0 567.0 198.0 30 11 -1 -1000 -1000 -1000 -10 6.83773 183.0 561.0
68 -1 Car -1 -1 -10 693.0 170.0 740.0 209.0 39 47 -1 -1000 -1000 -1000 -10 13.67536 189.0 716.0
68 -1 Cyclist -1 -1 -10 756.0 159.0 797.0 195.0 36 41 -1 -1000 -1000 -1000 -10 8.573785 177.0 776.0
69 -1 Car -1 -1 -10 243.0 175.0 270.0 201.0 26 27 -1 -1000 -1000 -1000 -10 -0.906018 188.0 256.0
69 -1 Car -1 -1 -10 695.0 169.0 743.0 208.0 39 48 -1 -1000 -1000 -1000 -10 14.493662 188.0 719.0
69 -1 Car -1 -1 -10 201.0 172.0 249.0 212.0 40 48 -1 -1000 -1000 -1000 -10 0.680444 192.0 225.0
69 -1 Car -1 -1 -10 885.0 161.0 951.0 183.0 22 66 -1 -1000 -1000 -1000 -10 5.368744 172.0 918.0
69 -1 Pedestrian -1 -1 -10 552.0 168.0 562.0 195.0 27 10 -1 -1000 -1000 -1000 -10 5.925231 181.0 557.0
69 -1 Cyclist -1 -1 -10 760.0 158.0 805.0 196.0 38 45 -1 -1000 -1000 -1000 -10 6.85966 177.0 782.0
69 -1 Pedestrian -1 -1 -10 760.0 115.0 776.0 159.0 44 16 -1 -1000 -1000 -1000 -10 0.943374 137.0 768.0
70 -1 Car -1 -1 -10 881.0 159.0 954.0 182.0 23 73 -1 -1000 -1000 -1000 -10 7.369454 170.0 917.0
70 -1 Pedestrian -1 -1 -10 551.0 167.0 562.0 200.0 33 11 -1 -1000 -1000 -1000 -10 6.386541 183.0 556.0
70 -1 Car -1 -1 -10 694.0 170.0 746.0 212.0 42 52 -1 -1000 -1000 -1000 -10 14.671432 191.0 720.0
70 -1 Cyclist -1 -1 -10 459.0 156.0 474.0 194.0 38 15 -1 -1000 -1000 -1000 -10 -0.096103 175.0 466.0
